"","0","1","2","3","4","5","6"
"ASC_SG",-0.842322020096867,-0.0138587655779642,0.902530284794362,0.841082190757072,1.69946923996878,2.27914833112984,1.81563425783177
"ASC_SC",-2.91864101889529,-0.852786349075065,-0.0829845603410372,-0.631280802141428,-1.86383804926352,-0.0264515393411103,-3.08214680028934
"ASC_MI",-2.88505650449624,-1.16424100780337,-0.457002879934707,-1.06807641353063,-1.94523824735336,-0.0309265676815506,-3.25589177733421
"ASC_YK",-1.36065753506994,-0.149733440666344,0.932214391173922,0.402266915909068,0.440704321973001,1.69319446873682,1.19043382956672
"ASC_RY",-2.62807203601599,-2.3081366453846,-1.03867371720874,-1.87555210847854,-3.26780613100769,-2.05570256208609,-2.26083275574195
"ASC_OC",-4.42892151939881,-2.12637565442847,-1.27658280964754,-1.23796656731356,-2.28250560973969,-1.70951675974057,-0.925514951626843
"B_DIST",-0.0952321535459611,-0.0664830797529509,-0.174075387086902,-0.0757051609698352,-0.0542912497736938,-0.101770660277274,-0.0750560679378583
"LOG_LHOOD",-358.888941173466,-10778.9816665677,-3586.65030795067,-1005.3432839098,-876.074045860241,-1969.62385467493,-347.50208016818
"MCF_R^2",0.0828868407725791,0.0732331187776638,0.327738860115089,0.0765446781303447,0.0284934382208886,0.104558356066043,0.0492687607951504
