HomeZone,Dist.SG,Dist.SC,Dist.MI,Dist.YK,Dist.YG,Dist.RY,Dist.OC
69,0.0,23.32273,19.922130000000003,16.69268,12.06452,1.9160979999999999,1.892459
70,0.7401139999999999,22.9375,19.41647,16.191200000000002,11.648370000000002,2.2829360000000003,2.266615
71,1.132351,23.0392,19.6429,15.879059999999999,11.21115,2.6751729999999996,2.7238379999999998
72,1.5951760000000001,23.84636,19.04315,15.740680000000001,11.88739,3.521428,2.9074040000000005
73,1.013806,23.77881,18.87215,16.27709,12.48968,2.99576,2.326034
74,0.699414,24.11954,19.43932,16.81186,12.83041,2.314008,1.541276
75,1.2852439999999998,24.46869,19.610509999999998,17.397689999999997,13.25455,2.255065,0.958737
76,1.7883010000000001,24.53479,19.596529999999998,17.82965,13.587729999999999,2.106938,0.81061
77,2.222833,24.882849999999998,19.93021,18.335279999999997,14.19214,2.6893130000000003,0.998835
78,2.5011010000000002,24.87321,20.120189999999997,18.61355,14.46334,2.95284,1.273913
79,3.752367,25.943270000000002,20.53321,19.21206,15.63466,4.199594,2.520667
80,3.3772800000000003,25.35311,20.534290000000002,19.42306,15.08679,3.654302,2.14558
81,4.843994,25.274759999999997,22.33982,21.36048,15.14967,3.717176,3.636991
82,3.8913740000000003,25.8672,20.07771,19.46419,15.60089,4.1683959999999995,2.6596740000000003
83,4.1646149999999995,26.208029999999997,19.53503,19.63035,15.90707,4.474581,2.932915
84,3.7347529999999995,25.91532,19.96697,19.19445,15.617040000000001,4.181979999999999,2.503053
85,4.577299,26.70713,19.40297,19.548,16.45959,5.024526,3.345599
86,5.122876,27.12768,18.834709999999998,19.3953,17.00516,5.5701030000000005,3.8911759999999997
87,5.500313,27.29033,18.035709999999998,18.60521,17.35404,5.919956999999999,4.268613
88,5.298145000000001,27.08816,18.5669,18.71193,17.15187,5.717789000000001,4.066445
89,4.696599,27.079810000000002,17.95579,17.90474,16.66591,5.156225999999999,3.4726009999999996
90,3.0967340000000005,25.77632,19.19417,18.50336,15.066040000000001,3.574542,1.8727360000000002
91,2.303734,25.246779999999998,18.916430000000002,17.95704,14.273040000000002,2.8189240000000004,1.522596
92,1.950419,25.133860000000002,18.861259999999998,17.34576,13.91973,3.040709,1.7443810000000002
93,1.52827,24.598509999999997,18.61367,16.63628,13.309379999999999,3.235429,2.398985
94,2.215019,24.528509999999997,18.533369999999998,15.65619,12.48877,4.164477,3.410136
95,2.78394,25.09743,17.84462,15.536,12.829600000000001,4.733398,3.979057
96,2.111842,25.182080000000003,17.992919999999998,16.59996,13.89295,3.7625879999999996,2.9261440000000003
97,2.707659,25.891099999999998,18.176419999999997,17.07363,14.676969999999999,3.8367329999999997,2.5404050000000002
98,3.2604970000000004,26.31557,18.18634,17.63551,15.229809999999999,3.887719,2.5043420000000003
99,4.045104,27.11241,17.649330000000003,17.12424,15.97978,4.684558,3.267625
100,3.490592,26.67403,17.09441,16.56932,15.425270000000001,4.613854999999999,3.317527
101,3.6798390000000003,26.16142,16.85305,15.90613,14.872290000000001,4.816861,3.980417
102,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498
103,3.337708,25.65119,17.458029999999997,15.282129999999999,13.54461,5.272641999999999,4.436198
104,3.631853,25.94534,17.11206,15.177760000000001,13.877180000000001,5.550883000000001,4.7144390000000005
105,4.35171,26.665200000000002,16.46607,14.59201,14.572659999999999,6.2479130000000005,5.298581
106,5.234420999999999,27.547909999999998,15.412180000000001,13.82084,15.18619,7.130624,5.992331999999999
107,4.265618,26.7578,16.22844,15.312370000000001,15.46867,5.40264,4.453308
108,4.154795999999999,27.338240000000003,16.64781,16.2401,16.08947,5.137524,3.841196
109,4.962823,27.90813,16.85902,16.591759999999997,16.8975,5.7063500000000005,4.004544
110,5.461931,27.856090000000002,16.96239,17.500709999999998,17.431240000000003,5.932508,4.237933
111,6.291209,28.682669999999998,17.18749,17.94907,18.254810000000003,6.759085999999999,5.0672109999999995
112,7.619904,29.648889999999998,16.14133,16.89406,19.179959999999998,7.92987,6.388204000000001
113,6.260033,28.939619999999998,15.77436,16.22673,17.71608,6.7378409999999995,5.036035
114,4.981547000000001,28.00638,15.63561,15.00056,16.71725,6.118569000000001,4.8407219999999995
115,5.801590999999999,28.115080000000003,15.10263,15.041049999999998,16.825950000000002,6.989113000000001,5.711265999999999
116,5.454129,27.767619999999997,14.984530000000001,14.173770000000001,16.14821,7.098904,5.821057
117,6.285935,28.25328,14.44864,13.216809999999999,15.74168,7.93071,6.652863
118,6.853555999999999,28.729509999999998,14.0123,13.27204,15.85367,8.498331,7.220484000000001
119,6.027405,28.340889999999998,14.152719999999999,14.11605,16.697689999999998,7.67218,6.3943330000000005
120,6.935698,29.24918,13.44769,15.5519,17.960060000000002,8.580473,7.302626
121,7.797435,30.53973,14.63196,16.96471,19.2506,8.48517,6.783364000000001
122,8.184263000000001,30.49775,13.03474,16.255969999999998,19.20862,9.495546000000001,7.79374
123,8.452846,30.766330000000004,12.986709999999999,14.883809999999999,18.285970000000002,10.097620000000001,8.819773000000001
124,7.72636,30.039849999999998,12.78115,15.0531,18.12856,9.371135,8.093288000000001
125,7.0169,29.330389999999998,13.82721,14.64867,17.230310000000003,8.661674999999999,7.383828
126,7.585483,29.46144,13.29111,13.92308,16.5856,9.230258,7.952411
127,8.649006,30.44454,12.26081,14.12217,17.19763,10.29378,9.015934000000001
128,9.646421,31.031740000000003,11.70715,14.38268,17.784830000000003,11.2912,10.01335
129,9.064995999999999,29.73405,12.23628,13.013309999999999,16.47763,10.70977,9.431924
130,10.27829,29.38326,12.71527,12.66252,16.12684,11.92306,10.645209999999999
131,11.07985,28.83814,13.88021,11.28674,14.969430000000001,12.59639,11.52951
132,11.958450000000001,29.71675,14.66323,11.55473,15.23742,13.47499,12.40811
133,12.97293,30.14735,14.296959999999999,10.45355,14.8309,14.489469999999999,13.42259
134,12.785290000000002,29.230700000000002,15.087489999999999,9.5369,14.01656,14.30183,13.35778
135,14.519,29.73855,14.75641,9.843971999999999,15.91138,16.03554,14.96866
136,13.11131,28.14402,16.85013,8.249441999999998,14.17413,14.62785,13.792459999999998
137,12.38202,27.732560000000003,16.79795,8.220953999999999,12.9214,13.89856,13.06316
138,12.05874,28.47798,15.79193,8.966378,13.12155,13.575280000000001,12.73988
139,10.98513,28.235409999999998,15.908290000000001,9.907959,13.46523,12.50167,11.66627
140,10.34618,28.104470000000003,14.92079,11.22879,14.848049999999999,11.86272,10.79584
141,9.998958,27.415119999999998,15.449549999999999,10.2839,13.790700000000001,11.5155,10.64187
142,9.709361,27.91107,14.448409999999999,11.19034,14.65466,11.2259,10.15902
143,9.597208,28.64627,13.7015,11.92553,15.38984,11.24198,9.964136
144,8.552289,28.172369999999997,14.39929,11.45163,14.91595,10.06883,9.001949
145,7.756559,28.476200000000002,13.75004,11.95035,15.22929,9.273099,8.206219
146,7.430288000000001,28.46818,13.71149,12.639629999999999,15.22127,9.075063,7.797216
147,6.185475,27.609389999999998,15.2245,12.528139999999999,14.36248,7.702015,7.093705
148,6.930545,27.39484,15.01873,11.505540000000002,14.13842,8.447085,7.978938
149,8.597311,26.88313,15.506440000000001,10.16239,13.62671,10.113850000000001,9.463149999999999
150,8.115579,26.44044,16.04814,10.43147,13.18402,9.632119000000001,9.163972
151,9.003530000000001,26.41969,16.02118,9.405648000000001,12.912450000000002,10.52007,10.315760000000001
152,8.443745999999999,25.85991,16.58823,9.457788,12.58892,9.960286,9.755974
153,10.4864,27.514599999999998,17.391650000000002,8.375458,11.93273,12.00294,11.79863
154,11.28872,26.52253,17.6908,7.010923000000001,11.64583,12.871030000000001,12.600950000000001
155,11.05421,26.31318,18.3242,6.801571999999999,11.41132,12.63652,12.366430000000001
156,10.574819999999999,26.954060000000002,17.86289,7.9425680000000005,10.98878,12.09136,11.887049999999999
157,9.490604,24.80457,19.718799999999998,9.21427,9.847723,11.08933,10.80283
158,8.900281999999999,25.69932,19.25813,9.320997,9.711146000000001,10.41682,10.21251
159,8.288544,25.31675,18.49034,9.744386,10.534049999999999,9.805084,9.600772
160,7.538349,24.95451,18.14586,10.43034,10.7741,9.054889000000001,8.850577
161,7.422687,24.838849999999997,17.5873,10.59453,11.32624,8.939226999999999,8.734915
162,7.5661119999999995,25.85461,16.63737,11.136709999999999,12.59819,9.082652,8.729402
163,7.009361,24.918400000000002,17.47142,11.570469999999998,11.66198,8.525901,8.215869000000001
164,6.126949000000001,26.21876,16.10207,12.57546,12.96234,7.643489000000001,7.333456999999999
165,4.967644,26.009130000000003,16.28748,13.59113,12.762229999999999,6.484184,6.268177
166,4.771916,26.5367,16.59171,13.979940000000001,13.3455,6.448499,5.795408
167,3.6456740000000005,25.422639999999998,17.64484,14.75731,12.42142,5.334446999999999,4.844386999999999
168,2.838415,24.53611,18.476950000000002,14.65043,11.52131,4.447913,4.037128
169,3.4102490000000003,24.40236,18.143349999999998,14.084010000000001,11.145940000000001,4.926789,4.722477
170,4.1953640000000005,25.11696,17.374380000000002,14.07244,11.870049999999999,5.7119040000000005,5.507592
171,5.465496999999999,25.381310000000003,16.84171,13.264280000000001,12.124889999999999,6.982036999999999,6.76819
172,4.945424,25.202689999999997,17.45568,13.11834,11.94627,6.461964,6.257651999999999
173,4.036774,23.855,18.3235,13.53666,10.59858,5.553314,5.349002
174,5.218948,22.65918,20.02457,11.76323,9.402757,6.735488,6.531175999999999
175,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603
176,6.088386,24.728939999999998,17.792450000000002,12.28825,11.472520000000001,7.604926,7.400614000000001
177,6.746917,23.81125,18.850939999999998,10.90749,9.99976,8.345644,8.059145000000001
178,7.788835999999999,24.74684,19.73579,9.934987,9.134839,9.387563,9.101063
179,8.412797,24.424919999999997,19.94869,9.040963,8.769915000000001,10.01152,9.725025
180,9.536488000000002,23.72456,21.160490000000003,8.397068,9.746261999999998,11.135209999999999,10.84872
181,8.990107,22.04248,22.93553,9.214709999999998,8.279896999999998,10.301549999999999,10.30233
182,7.817142,23.11528,21.36678,9.256995000000002,7.638666,9.128589,9.129370000000002
183,7.2335769999999995,23.43178,21.11187,9.967075000000001,7.760983,8.545024,8.545805
184,6.257768,22.80378,19.93749,11.64141,8.869496999999999,7.774308000000001,7.569996
185,4.349561,22.503709999999998,19.65936,12.71715,9.248741,5.836634,5.661789000000001
186,2.957752,23.65634,18.910580000000003,14.15053,10.40943,4.474292,4.269979999999999
187,2.357666,23.856090000000002,19.196150000000003,15.20665,10.60918,4.021873,3.669894
188,3.070265,22.82117,19.40159,14.34826,9.57426,4.0129470000000005,4.344117
189,3.960366,22.09864,19.87427,13.84033,8.851734,4.926836,5.258005999999999
190,5.412743000000001,21.17485,21.11668,12.554549999999999,7.919880999999999,6.237911,6.6865950000000005
191,5.659206,21.85741,20.66308,11.77978,8.35746,6.970653,6.971434
192,7.534937,22.86585,22.13455,10.79301,6.697227,8.458525999999999,8.847165
193,8.076885,21.809720000000002,22.57226,10.39758,6.378826,8.902053,9.350736999999999
194,9.085636000000001,20.718130000000002,23.78022,9.13667,7.0690919999999995,9.910804,10.35949
195,10.068629999999999,19.5039,25.29732,10.019129999999999,5.854863,10.01111,11.20767
196,8.466409,20.49636,23.77681,11.86425,5.3550390000000005,8.489919,9.686478999999999
197,7.317653,21.50777,23.29543,12.33201,5.668018,7.549746,8.591505
198,6.574628000000001,21.87361,22.6448,12.04215,6.627048,7.399795999999999,7.8484799999999995
199,5.833991999999999,21.14931,21.43201,12.581760000000001,7.40403,6.675501000000001,7.124185000000001
200,5.894509,20.61937,22.26003,13.059719999999999,6.637257,6.336976,7.168361
201,4.92004,20.61204,21.57515,13.82458,7.357066999999999,5.328215999999999,6.193892
202,3.6927709999999996,21.54346,20.34788,14.837909999999999,8.296552,4.2505749999999995,4.966622999999999
203,2.972123,22.25691,20.28991,15.23657,9.01,3.369437,4.2459750000000005
204,3.6175770000000003,21.82899,20.47464,15.2695,8.582077,3.5600559999999994,4.756617
205,2.9188959999999997,22.26938,21.822290000000002,17.08625,9.411663,2.263916,3.904565
206,4.065269,21.47305,22.57579,17.326040000000003,8.226142,3.5550390000000003,5.1956880000000005
207,4.403465,20.85407,21.344720000000002,16.082530000000002,7.607164000000001,3.748485,5.389134
208,5.179556,20.144099999999998,21.969900000000003,15.58008,6.897190999999999,4.524576,6.165225
209,4.886680999999999,20.45898,21.55477,14.51471,7.212075,4.82916,6.025721
210,5.6716359999999995,19.722459999999998,22.33973,14.138459999999998,6.467485,5.614115,6.810675999999999
211,5.960171999999999,19.735169999999997,22.62827,14.00034,6.228053000000001,5.902651,7.099212
212,7.12026,19.017310000000002,23.76046,14.1953,5.732956,6.5530919999999995,8.193741
213,7.645786,20.71104,24.21018,12.81283,4.46362,7.546009,8.784825999999999
214,8.423377,20.7013,24.49428,12.088959999999998,4.453876,8.365855999999999,9.562417
215,8.631998,19.15017,25.2722,14.10444,4.001901,7.988619000000001,9.629268
216,6.2147369999999995,19.10798,22.928150000000002,15.485809999999999,5.85301,5.559756999999999,7.200406
217,7.603093,17.93422,24.316509999999997,16.586759999999998,4.687314000000001,6.948113,8.588762
218,8.7433,19.261470000000003,25.3835,14.43691,1.931578,8.099921,9.74057
219,8.442875,17.29943,25.08307,16.07621,4.052525,7.799496,9.440146
220,8.168477,17.06532,24.960549999999998,17.14966,3.8184120000000004,7.515224,9.155873
221,8.040507,17.09872,25.25967,18.63664,5.4328590000000005,7.36508,9.026176
222,8.003359,17.23502,25.22252,18.599490000000003,5.881796,7.327932,8.989028000000001
223,9.718259,15.05815,27.159689999999998,19.8598,4.475130999999999,9.042832,10.70393
224,10.77793,15.46984,28.00132,19.08427,3.879526,10.1025,11.7636
225,12.106879999999999,17.0104,28.49582,15.65006,0.0,11.45362,13.09427
226,10.50586,18.05958,26.6936,13.669049999999999,1.802405,9.862483000000001,11.503129999999999
227,9.823587999999999,18.41528,25.89449,12.12163,2.9571279999999995,9.505087999999999,10.962629999999999
228,10.64668,18.88401,26.547220000000003,11.078959999999999,5.234977,10.58916,11.78572
229,12.097850000000001,17.92937,27.99839,12.7202,4.280337,12.040329999999999,13.236889999999999
230,13.03885,16.17192,29.06063,13.782440000000001,4.307745,12.39547,14.03612
231,14.73808,14.37307,30.998,15.719809999999999,4.1420129999999995,14.06265,15.72374
232,15.28609,13.81137,32.07157,16.225559999999998,5.1248320000000005,14.61066,16.27176
233,15.91759,12.03644,32.96591,17.687720000000002,6.01918,15.24217,16.90326
234,15.31399,11.62989,32.53738,18.19318,5.277397,14.63856,16.29966
235,14.15274,13.588809999999999,31.37613,16.6706,3.991482,13.47731,15.13841
236,13.555620000000001,14.477879999999999,30.779,15.88633,3.3943559999999997,12.88019,14.54128
237,12.27281,15.77327,28.460549999999998,14.39705,2.3728779999999996,11.629430000000001,13.27008
238,12.48482,15.41878,29.541169999999997,17.09492,1.8901810000000001,11.809389999999999,13.47049
239,14.4257,12.64465,31.64909,18.74167,4.389107,13.75027,15.411370000000002
240,14.02654,13.36166,31.24993,19.194689999999998,3.98995,13.35111,15.01221
241,11.74916,15.325209999999998,28.97255,17.701990000000002,2.497248,11.07373,12.73483
242,11.94581,15.712819999999999,29.1692,16.915080000000003,1.710344,11.270389999999999,12.931479999999999
243,10.91802,14.520209999999999,28.14141,19.27434,4.069602000000001,10.24259,11.903690000000001
244,13.398549999999998,13.35591,30.66887,20.321,5.116265,12.72313,14.38422
245,12.75723,12.55887,30.06379,21.56602,6.181345,12.0818,13.742899999999999
246,11.88397,12.79509,29.63838,21.140610000000002,5.755944,11.208549999999999,12.869639999999999
247,11.53441,12.128530000000001,30.48492,22.00281,6.618139,10.85899,12.52008
248,10.66915,13.38557,29.61966,23.00523,8.182443000000001,9.993727,11.654819999999999
249,10.48902,13.61466,29.43952,23.411240000000003,9.301247,9.813589,11.26883
250,9.3684,14.91576,28.318900000000003,23.16968,10.17574,8.692973,10.148209999999999
251,8.815197,14.73309,27.765700000000002,23.8134,10.78009,7.994742,9.232145000000001
252,9.964184999999999,14.68584,28.91469,24.83859,11.61908,8.444023999999999,9.500831
253,10.07846,15.55731,29.28123,25.47212,12.47817,8.252513,9.017591
254,9.444344000000001,16.3762,28.64711,25.54136,12.662120000000002,7.618393,8.383471
255,8.462065999999998,16.7112,27.664830000000002,24.55909,11.67984,6.636115,7.692921999999999
256,8.918928,15.71352,27.94405,23.99175,10.958440000000001,7.358956999999999,8.415764000000001
257,7.789524999999999,16.95866,27.14334,23.41396,10.38065,6.114624,7.171430999999999
258,7.881479000000001,16.28838,26.831979999999998,22.099040000000002,9.065728000000002,6.88899,8.126393
259,7.81559,16.01099,26.766099999999998,21.42328,8.429338,7.140163,8.801259
260,10.353209999999999,13.553700000000001,29.303720000000002,22.68929,7.408648,9.677787,11.33888
261,10.25606,14.88098,29.20657,22.59214,9.218413,9.580635000000001,11.24173
262,7.405371999999999,16.2758,26.355880000000003,19.89816,6.925460999999999,6.729945,8.391041
263,6.784424,16.891830000000002,25.73493,20.5717,7.7154419999999995,6.108997,7.770093000000001
264,6.774109,17.34911,25.724610000000002,21.82233,8.78902,6.031485,7.2688880000000005
265,6.776885999999999,17.59157,26.4277,22.56721,9.533899,5.3510919999999995,6.588495
266,6.896745,18.05293,26.25875,22.993759999999998,10.02915,5.230031,6.263946999999999
267,6.11338,19.55829,25.215349999999997,22.2104,11.02824,4.257872,4.933383
268,5.386047,20.30283,24.48802,21.48307,11.14452,3.530539,4.20605
269,5.8783769999999995,18.58509,25.36682,21.972099999999998,9.979233,4.338102,5.394909
270,5.530276,19.5344,24.91007,21.627290000000002,10.37613,3.8813540000000004,4.727491
271,4.551304,20.111549999999998,24.05528,20.64832,10.737350000000001,3.0265570000000004,4.073461
272,4.736917999999999,19.92472,24.07129,20.21527,10.2041,3.3000559999999997,4.356863000000001
273,5.551813,18.3843,24.50232,20.6463,8.852789000000001,4.785843,6.023246
274,6.024272,17.88292,24.97478,21.118759999999998,8.728071,5.182155,6.419558000000001
275,6.007816,17.3871,24.95832,20.78638,8.352272,5.332389,6.993485
276,5.665641,18.2736,24.61615,20.66519,8.398697,4.990214,6.477928
277,4.886429,18.691509999999997,23.83693,19.980919999999998,8.871566999999999,4.211002000000001,5.872098000000001
278,4.257021,19.33252,23.20753,19.351509999999998,9.238995000000001,3.581594,5.12181
279,4.204054,19.35838,23.15456,19.29854,8.797488999999999,3.5286269999999997,5.189723
280,4.771492,18.93121,23.722,19.86598,8.449086999999999,4.096064999999999,5.757161
281,6.1052040000000005,17.60837,25.055709999999998,19.67518,7.334078000000001,5.429776999999999,7.090873
282,5.417824,18.18849,24.36833,19.705189999999998,7.561333,4.7423969999999995,6.403493
283,5.904576,18.61575,24.70575,18.082720000000002,5.741613,5.394346,7.034995
284,6.046047,19.01457,22.836389999999998,17.13787,5.767662,5.391066999999999,7.031715999999999
285,9.322863000000002,32.00245,13.28444,18.26693,20.87846,9.800671,8.098865
286,10.88074,33.56032,13.11631,19.824810000000003,22.43727,11.35855,9.65674
287,11.63691,34.3165,12.68279,20.58098,23.19344,12.11472,10.41291
288,11.887979999999999,34.517410000000005,11.325209999999998,20.30426,23.706409999999998,12.36578,10.663979999999999
289,12.78458,35.46416000000001,12.10165,21.728650000000002,24.34111,13.26239,11.56058
290,14.07752,36.75711,11.04768,23.02159,25.63405,14.55533,12.85352
291,13.75924,36.375099999999996,11.45041,22.662419999999997,25.31577,14.23705,12.53525
292,13.473379999999999,35.99998,9.793334999999999,21.7264,25.00537,13.95119,12.249379999999999
293,14.55269,37.232279999999996,10.55116,22.99476,26.10922,15.0305,13.32869
294,15.39202,38.07161,9.675888,24.1567,26.94855,15.86983,14.16803
295,16.36743,39.047019999999996,8.561118,24.93236,27.923959999999997,16.84524,15.14343
296,16.1176,38.20525,8.915704,23.815939999999998,27.21809,16.59541,14.89361
297,16.489189999999997,38.86287,7.801321,23.49935,26.9015,16.966990000000003,15.26519
298,15.273629999999999,37.95322,8.327888000000002,22.93394,26.33609,15.75144,14.049629999999999
299,13.91977,36.59935,7.992604999999999,21.32902,24.73117,14.39757,12.69577
300,12.65222,35.3318,9.306827,20.475990000000003,23.87815,13.130030000000001,11.42822
301,11.21409,33.89367,10.71666,19.34234,22.744490000000003,11.691889999999999,9.990088
302,10.051620000000002,32.7312,12.30376,18.99569,21.92554,10.52942,8.827618000000001
303,9.328717,32.0083,12.60348,18.05781,21.20264,9.806524999999999,8.104719
304,10.413799999999998,33.09339,12.86113,18.97844,22.28773,10.89161,9.189806999999998
305,10.50166,32.81515,11.37258,17.50566,20.90781,12.11609,10.414290000000001
306,11.34862,33.66211,10.09746,18.28144,21.6836,12.99339,11.3305
307,12.236229999999999,34.54972,9.441953000000002,18.82182,22.22397,13.88101,12.40886
308,14.16318,36.47667,8.375643,20.237009999999998,23.63916,15.63013,13.92832
309,15.99942,38.679010000000005,5.935524,22.78622,26.188380000000002,16.47723,14.77543
310,15.419,37.73248,6.333048000000001,21.49282,24.89498,17.06377,15.78593
311,13.87624,36.189730000000004,7.065796,19.95007,23.352220000000003,15.52102,14.24317
312,12.5059,34.819379999999995,7.800454,18.579720000000002,21.98187,14.15067,12.872819999999999
313,11.7689,34.08238,8.720875,17.49922,20.90137,13.41367,12.135819999999999
314,10.809520000000001,33.122980000000005,10.15771,16.47392,19.87607,12.45429,11.17645
315,10.05652,32.37,10.00123,17.060509999999997,20.46266,11.70129,10.42345
316,9.968253,32.28174,10.56644,16.38914,19.79129,11.61303,10.335180000000001
317,9.524379999999999,31.83787,11.35091,15.43948,18.841639999999998,11.16916,9.891308
318,11.61308,32.7607,10.47806,15.61965,19.47709,13.25786,11.98001
319,11.71449,33.09982,9.769902,16.01147,19.85291,13.35927,12.08142
