MI_Norm_HZ,OC_Norm_HZ,RY_Norm_HZ,SC_Norm_HZ,SG_Norm_HZ,YG_Norm_HZ,YK_Norm_HZ,MI_Norm_dist,OC_Norm_dist,RY_Norm_dist,SC_Norm_dist,SG_Norm_dist,YG_Norm_dist,YK_Norm_dist,Origin
0,2.624398254,0.961009618,0,0.893122057,0,1.740230003,0,3.220956103,0.843339015,0,0.856897161,0,1.830308389,413
0,3.723013152,0.557734735,0,0.754311222,0,2.21580613,0,3.130705769,0.523242761,0,0.737096504,0,2.367419764,414
0,0,2.609278187,0,0.00672868,0,2.302823717,0,0.035721248,2.491178437,0,0.002741314,0,2.413955814,415
0,0,1.045556832,0,0,0,3.755604089,0.084024427,0.927166213,0.188689404,0.0320796,0.253817897,0.019088542,3.885826133,416
0,0,0.312569032,0,0,0,4.430556807,0.099939536,0.644258506,0.183964072,0.098869143,0.183672968,0.028632813,4.037085274,417
0,0,0.075494523,0,0.101379222,0,4.454977416,0.12792593,0.697780327,0.233706104,0.054157914,0.289285692,0.181591898,3.773158649,418
0,0,0.566899187,0,0.880162952,0,2.513090815,0.009099938,1.752185791,0.581786215,0.037740706,0.907366694,0.343230159,2.139118025,419
0,0,0.566899187,0,0.880162952,0,2.513090815,0,0,0.514367186,0,0.845846747,0,2.627091765,420
0,0,0.153570292,0,2.000684629,0,0.750745842,0,0.245230867,0.396119288,0.007150871,1.978600649,0.514414669,0.478179562,421
0,0,1.596148496,0,0.736785252,4.270030493,1.399752632,0,0,1.461505908,0,0.714327311,4.537624507,1.539124194,422
0,0,2.458692641,0,0,6.804147863,1.753573556,0,0,2.380409896,0,0,7.466164931,1.757474898,423
0.818950359,0,0.533700988,1.415827115,1.098928661,0,1.39768566,0.665035187,0,0.47886132,1.328697121,1.09282297,0,1.53445542,424
0.042947185,0,2.417190257,0.060940223,1.266581993,0,0.036754503,0,0,2.341461693,0,1.331090023,0,0.016653098,425
0,0,0.637349067,0,0.670938222,14.02629474,1.403738362,0,0,0.647892425,0,0.750142484,13.1390189,1.333938553,426
0,4.697458596,0,0,0.953634142,0,2.205170521,0,4.349957584,0,0,1.00921622,0,2.149873372,427
0,3.594104147,0.59269468,0,1.382884757,0,1.000414484,0,3.195338492,0.487781482,0,1.439003091,0,1.048222228,428
0,0,1.092004709,0,0.632923866,0,2.502394888,0,0,1.189972989,0,0.501265269,0,2.663974589,429
0,0,0,0,1.120091629,0,2.576252186,0,0,0,0,1.120613875,0,2.575253413,430
0,1.830018256,1.054617035,0.367545864,0.623316376,4.180659026,1.728391875,0,2.032392777,1.062575698,0.403315947,0.630564266,4.119837458,1.671342472,431
0,0,0.765442953,0,0.829416614,0,2.427317088,0,0,0.557874741,0,0.913604776,0,2.457444735,432
0,0,1.845551153,0,0.672136965,0,1.733517962,0,0,1.950395631,0,0.579425157,0,1.814281884,433
0,0,2.805576005,0,0.811247206,0,0.583461909,0,0,3.076813672,0,0.704532705,0,0.53778653,434
0,0,0.943143552,0,0.787396411,0,2.344047899,0,0,0.99212226,0,0.774379878,0,2.323840675,435
0,0,0.780146062,1.008787339,0.900517445,4.139395877,1.501139118,0,0,0.880702267,1.176012111,0.805890632,4.420686652,1.502469224,436
0,0,1.062805335,0,0.809789457,8.618967446,1.303339364,0,0,0.980566769,0,0.829925217,8.719392792,1.330214721,437
0,0,0.623880547,0,1.500019479,0,1.27517284,0,0,0.479984004,0,1.479049297,0,1.447780767,438
0,2.014871028,2.151047672,0.867006925,0.540338157,2.841376347,0.814818537,0,1.749651441,1.98175768,0.8122873,0.600262155,3.001891202,0.897498974,439
0,0,0.406665413,0,1.598642385,0,1.286577792,0,0,0.475697041,0,1.670080823,0,1.086388965,440
0,0,0.669065438,0,1.522307101,1.851265206,1.000273615,0,0,0.688359048,0,1.473330364,2.094054284,1.051167805,441
0,5.497368963,0.185361335,0.648689235,1.21133344,0,1.198970708,0,5.372753027,0.219918427,0.723575485,1.208486886,0,1.1648764,442
0,0,0.877119328,0.861238948,0.970775079,0,1.755049649,0,0,0.902146161,0.823865837,0.952885351,0,1.779196601,443
0,3.674537477,0.46989462,0,0.873468688,0,2.07592258,0,3.11202687,0.474770482,0,0.877556923,0,2.146171278,444
0,0.020093202,0.006405103,0,1.433547112,0,1.967935487,0,0,0.006405103,0.033966636,1.518163408,0.057265625,1.791365636,445
0,0,1.181775002,0,0,0,3.630171136,0,0,1.271120049,0,0,0,3.547900077,446
0,0,0.419359641,3.397726583,0.387986073,7.898182448,1.596792229,0,0,0.482651759,3.49967978,0.400070312,7.360841168,1.535336937,447
0,2.826686765,1.258341251,0,1.126043543,0,0.991298932,0,2.985152461,1.156646678,0,1.083124079,0,1.14376603,448
0,0,2.531243142,0,0.677507791,0,1.091844892,0,0,2.484936003,0,0.708815735,0,1.074610557,449
0,1.418889484,1.090628654,0.665015647,1.129082432,1.134038041,0.998791744,0,1.576712278,1.092237532,0.723767044,1.134415198,1.15841654,0.941034626,450
0,0,0.772011837,1.063066282,1.575857247,0,0.62455161,0,0,0.813523226,0.912246818,1.535764944,0,0.715378319,451
0.429581836,0.918828157,0.612142412,1.135971875,0.908915337,0,1.763344252,0.455464596,0.966088624,0.738270154,1.049022682,0.895785921,0,1.688116011,452
0,5.485483779,0,0,1.633100065,0,0.790067206,0,5.42374508,0,0,1.611811953,0,0.839840882,453
0.827578396,0,1.345227228,1.055265239,1.069009207,0,0.830363159,0.890344415,0,1.363169036,1.059107787,1.037141259,0,0.855373181,454
0.008853994,7.071070023,0.959298695,0.011016206,0.938824574,0,0.995407813,0,6.22804858,0.97804595,0,1.050818026,0,0.89406491,455
0,0,0,0,1.873432755,5.180010161,0.602014585,0,0,0,0,1.935377976,4.819072941,0.520721187,456
0,0,0.672504387,0,0.900737902,6.815106136,1.674588469,0,0,0.817936603,0,0.880423698,5.955616402,1.66804265,457
0,0,0,0,1.424786272,0,1.993537165,0,0,0,0,1.368272011,0,2.101618189,458
0,1.484721747,0.695662365,1.701900412,1.14020749,2.531410214,0.827538506,0,1.524488798,0.686077679,1.762212521,1.160021574,1.911969918,0.835487283,459
0,0,1.188574985,2.930706297,0.281281771,0,2.068193946,0,0,1.048885806,3.003735994,0.234332664,0,2.2612494,460
0,0,1.069892594,1.493479947,0.331595324,2.85566188,2.286263664,0,0,1.045816813,1.864225321,0.319240231,2.876709955,2.201141403,461
0,0,0.696944692,0,1.787000306,0,0.659055493,0,0,0.603358722,0,1.861374514,0,0.602994313,462
0,3.050527944,0.490814572,1.387319886,0.830855639,0,1.747948633,0,3.092462355,0.468303909,1.374289948,0.821765454,0,1.784432089,463
0,0,1.561175465,1.800688411,0.778804624,3.20188212,0.836264836,0,0,1.552862607,1.839376178,0.785372384,3.356602153,0.801988345,464
1.531258064,0,1.318684952,2.512981838,0.488931081,0,1.255239941,1.355638164,0,1.440154947,2.508532047,0.465363203,0,1.240594242,465
0.170873523,0,2.293626483,0.304117446,1.185676324,0,0.183962467,0.046285593,0.022963659,2.092018824,0.365248795,1.240271593,0.153665152,0.260658837,466
0,0,0.843569064,2.914147627,0.660548942,0,1.66630248,0,0,0.841459732,3.078110971,0.647672477,0,1.635929227,467
0,2.491271794,0.439728114,0.95772184,1.221347998,0,1.2794613,0,2.519243477,0.45987726,1.066158017,1.263177027,0,1.13914829,468
0,3.249264226,0,1.5508682,1.211581348,0,1.385816657,0,3.221819024,0,1.19042692,1.277781431,0,1.388414103,469
0,0,0.438221532,0.942827471,1.302462022,3.891649085,1.095713007,0,0,0.461814458,1.27308121,1.237221994,3.975037873,1.075477632,470
0,0,2.309393662,0,0.907909908,0,0.855495353,0,0,2.365184677,0,0.811533612,0,0.98843705,471
0,0,0,1.128416632,0.957870882,3.991699534,2.083497207,0,0,0,1.156498406,1.019729402,3.55014525,2.000920384,472
0,0,0,1.128416632,0.957870882,3.991699534,2.083497207,0,0.229224869,1.275355303,1.011844955,0.864467416,1.791266819,1.321219975,473
0,0,0.006405103,4.413555053,1.281307161,0,0.729295767,0,0,0,4.569433973,1.199310715,0,0.837874629,474
0,0,0.696519593,1.722440786,1.487669514,0,0.633734016,0,0,0.794894981,1.844976112,1.373856434,0,0.718255973,475
0,0,2.006749305,0.199217015,1.434921329,0,0.057107351,0,0.140137202,2.404163664,0.223084901,1.156171098,0.469976677,0.146995618,476
0,0,1.812007865,0,0.783447808,0,1.551528363,0,0,1.764007913,0,0.868749166,0,1.432592795,477
0,5.989437004,1.438659409,0.94937595,0.642195317,0,0.956714172,0,6.814175954,1.361713175,1.05017315,0.648251612,0,0.85993771,478
0,0,1.695644581,0,0.526150516,0,2.150748144,0,0,1.747330766,0,0.545304359,0,2.066523391,479
0,0,1.160182743,1.440642443,0.911393542,2.201678138,1.179989233,0,0,1.136196687,1.35801744,0.867223965,1.972628808,1.338833099,480
0,0,0.489983989,2.917737029,0.993031376,0,1.354787614,0,0,0.49815949,2.471099125,1.027936852,0,1.4356128,481
0,1.725409031,0.508886289,2.871139664,1.302653837,0,0.508194726,0,1.769732307,0.479662009,2.655785265,1.359012711,0,0.495604515,482
0,1.919616964,1.252009476,1.182619038,0.927685405,1.462151856,0.948314883,0,1.820577937,1.253986738,1.159959184,0.893183122,1.382331928,1.043103995,483
0,0,0.013367172,2.885127193,1.528267295,7.487095141,0.010257343,0,0,0,2.902172098,1.423686391,9.590661774,0,484
0,4.190696504,0,3.422496266,0.598726173,5.547111139,1.198410826,0,4.25349551,0,3.598061522,0.590187041,5.497426265,1.149671666,485
0,1.827759173,3.125690318,1.386031124,0.230281497,1.802788491,0.464496061,0,0.124003759,3.666125034,2.267145125,0.142982881,0.181341146,0.244862416,486
1.050849706,0,1.691386432,2.982206048,0.163979373,0,1.508936972,1.235924602,0,1.700925989,2.519120495,0.176202248,0,1.584284986,487
0.39039344,0,0.599019087,1.04246361,1.641111437,0,0.5537502,0.025199828,0,0.423981629,2.183772917,1.732567672,0,0.248865988,488
0.131592069,0,0,3.718489131,1.692101203,0.276488178,0.124568317,0.12670917,0.206046651,0.618625455,4.883456066,0.765905166,1.628026587,0.753628739,489
0.37906263,0,0,10.18824293,0.337019375,0.899412688,0.33384089,0.361154706,0,0,10.26682119,0.334513013,1.059950202,0.299969772,490
0,0,0.628114564,5.143198629,0.658955077,0,1.09364076,0,0,0.660407434,5.253868026,0.644582265,0,1.052958774,491
0,0,0.207719954,1.931775548,0.225304508,0,3.425351789,0.041719715,0.059705514,0.345572558,1.931836577,0.131098809,0.161714209,3.441120926,492
0,0,0.107454422,9.473128813,0,0,1.329599907,0.073796997,0.042100042,0.503396586,9.014620202,0.22515663,0.373324328,0.627749199,493
0,0,0.700320989,9.838222718,0,0,0.656884241,0,0,0.69282527,9.73845191,0,0,0.698434918,494
0,0,1.289367225,4.009575757,0.465214541,0,1.248948608,0,0,1.308252358,4.035479119,0.458725922,0,1.234972193,495
0,0,0.782930256,10.14717143,0.243114106,0,0.008578869,0,0,0.535362991,10.40035146,0.320825859,0,0,496
0,1.404288656,0.767374504,4.093960047,0.495434627,2.088609826,1.221298786,0,1.595797215,0.817213874,4.144163435,0.459274027,2.216110848,1.18588783,497
0,0,0.667409753,7.081648054,0.859885972,0,0,0,0,0.628552128,6.707253649,0.946581231,0,0,498
0,0,1.236777989,3.456866602,1.243961479,0,0,0,0,1.277606842,3.349649063,1.243772381,0,0,499
0,0,1.456807452,1.409953825,1.032483451,0,0.912686526,0,0,1.579274443,1.334547773,0.951691476,0,0.980614104,500
0,0,0.224810303,11.58515983,0.166868361,0,0.168940605,0.079399458,0,0.310964069,11.88385982,0.086349423,0,0.116992683,501
0,0,1.646755778,0,1.674290091,0,0,0,0,1.542996236,0,1.724249036,0,0,502
0,0,0,1.608401077,1.401594781,6.394677985,0.820715189,0,0,0,2.162425975,1.400100751,5.707421835,0.701953241,503
0,0,1.619810705,1.416610841,1.144649503,0,0.545764766,0,0,1.708259627,1.427881547,1.097402737,0,0.550762135,504
0,0,1.443910876,5.855314887,0.352219369,0,0.681750477,0,0,1.466904549,5.497376146,0.378434521,0,0.73474712,505
0,0,2.035711602,3.047567432,0.50936165,3.846915511,0.415147717,0,0,1.989110804,2.836899827,0.543539294,3.872740474,0.463196538,506
0,0,0.314677637,3.830277501,0.913395496,3.074149679,1.034989997,0,0,0.305371764,4.057231113,0.879595382,3.117414562,1.024927773,507
0,0,3.261597917,1.460297259,0.365065508,1.19523993,0.38661461,0,0.126300125,3.797617344,0.776755768,0.327762211,0.190885417,0.28666175,508
0,2.21089139,1.502156254,5.938984039,0.33880144,0,0.300238992,0,1.799321418,1.592258739,5.842207851,0.320497635,0,0.34628837,509
0,0,1.090827347,5.718331194,0.663986378,0,0.45820938,0,0,1.097541826,5.607726427,0.687213063,0,0.446017381,510
0,0,3.437931736,2.557153422,0.264135754,0,0.159450952,0.040701541,0.227595377,3.442285051,1.324280599,0.307113601,0.51442571,0.403291629,511
0,0,0.872748477,6.422132322,0.572849305,0,0.588900953,0,0,0.880623695,6.271437974,0.590377679,0,0.600460207,512
0,0,0.012153273,8.964753214,0.829321346,0,0.007863963,0,0,0.062138634,9.269980285,0.737577518,0,0.031292896,513
0,0,1.736700074,2.858024121,0.277702316,0,1.595553879,0,0,1.795579434,3.218199704,0.322978463,0,1.329665829,514
0,0,1.138742667,2.794398198,0.882949346,0,1.01075525,0,0,1.079498822,2.769998978,0.93182407,0,0.980311023,515
0,0,1.650981946,0.125651014,0.716185851,0,1.784804275,0,0,1.860320145,0.122657296,0.76247251,0,1.504559122,516
0,0,1.665465322,3.810791349,0.213131175,4.960324073,0.942880818,0,0,1.669427739,3.914059398,0.223838942,4.653071398,0.914535986,517
0,3.641708926,2.022315078,3.457265311,0.315381453,0,0.517911627,0,4.144171006,1.909443053,3.386547008,0.302897765,0,0.596536436,518
0,0.107163743,0.087841414,4.418843653,0.741212194,0,1.669650431,0.035365668,0,0.024261754,4.463127716,0.844733741,0,1.520377262,519
1.093967745,0,1.138560949,3.809800229,0.668914628,0,0.752497853,1.067512962,0,1.120268234,4.106971408,0.713058606,0,0.589337655,520
0,0,0.816258215,1.95438884,0.919043077,0,1.530397722,0,0,0.86071707,1.969911804,0.946004742,0,1.432505134,521
0,0,0.348579272,2.97032316,0.667262123,0,2.089753613,0,0,0.308932776,2.88749984,0.738067129,0,2.019612527,522
0,2.147358631,0.785598482,0.999232131,0.688397168,3.311332444,1.675234434,0,2.255414752,0.656784891,0.911440555,0.701270139,3.417122004,1.772963866,523
0,1.623043152,1.91438083,2.339292354,0.392754983,0,1.153846864,0,1.687639368,1.866771013,2.176710391,0.373178879,0,1.282106588,524
0,0.637617661,0.791433952,0.834409253,1.657180733,0,0.436967591,0.027299814,0,1.671091402,0.178971821,1.597916934,0.021815476,0.051387254,525
0,0.386254394,0.278938509,0.360336301,2.142276906,0,0.182688342,0.071660099,0.684839967,3.19171215,0.921037347,0.508252151,0.465396825,0.318419107,526
0,0.867565595,0.408964918,0.650207875,1.939134331,0,0.280151582,0,0.5179456,0.600591923,0.632606441,1.805413296,1.314359557,0.281486998,527
0,2.324127808,1.051349438,1.705757678,1.119693282,0,0.675428697,0,2.275773507,0.971016117,1.780915822,1.150406578,0,0.671659514,528
0,0.415353111,4.500279055,0.274011254,0.157331348,0,0.117405726,0.019270457,0.045927318,4.519571728,0.158116117,0.166005291,0,0.171968022,529
0,0.113542046,4.920636706,0.123220503,0.036039847,0.097733333,0.048891166,0.027299814,0,3.505512933,0.258227305,0.69081607,0.044721726,0.06711518,530
0,2.650661404,0.915605978,3.017931635,0.674375394,1.728229643,0.970463272,0,2.163298363,1.012832188,3.228015857,0.661722213,1.94708625,0.881162844,531
0,0,0.813532464,2.533462912,0.922866189,4.028893425,0.909546298,0,0,0.705238955,2.532714568,0.94255473,4.515223831,0.921783232,532
0,1.966691993,1.718600739,1.724152632,0.693931216,0,0.921329823,0,2.058719958,1.71939175,1.671231039,0.685512267,0,0.941574418,533
0,0,1.862085476,0.071680385,0.845847177,0,1.361186479,0.009099938,0,1.743520683,0.107996483,0.771752242,0,1.596833877,534
0.88404689,0,1.051345332,5.199931953,0.883566553,0,0,1.070315183,0,1.037202003,5.347483667,0.83552644,0,0,535
0,4.983809904,0.863498477,2.564034974,0.798150536,7.524091631,0,0,4.583792596,0.876074917,2.06614834,0.881756784,8.108023024,0,536
0,0,1.303576451,2.708910388,0.601579834,1.98574668,1.222248843,0,0,1.298621968,2.770600551,0.582949452,2.457702706,1.192408769,537
0,1.92327209,0.943627335,3.780286242,0.977206646,1.399347093,0.241386644,0,1.832538216,0.996311906,3.754516823,0.974960413,1.017222575,0.258791297,538
0,3.995316714,1.072018117,3.17265574,0.300459269,5.117145393,0.941416382,0,3.32197655,1.237528344,2.658115467,0.284566864,4.854740556,1.123942784,539
0,9.241341896,0.072591169,0.369858923,1.60707586,0.244333333,0.068154347,0,10.31489296,0.158044302,0.162883007,1.50742998,0.208337798,0.098061237,540
2.604402235,0,0.837682122,4.547186562,0.845849403,0,0,2.710641055,0,0.959824573,4.748119063,0.734550267,0,0,541
0,0,2.228022333,2.168761965,0.310854622,0,1.319097451,0,0,2.245190768,1.842644559,0.387847279,0,1.269297458,542
0,0,2.653714629,0.443301357,0.993807386,0,0.220211393,0,0,2.586406435,0.263360233,1.124345447,0.319802234,0.06209467,543
0,0,0.502607424,2.364264103,1.118271197,5.888337732,0.689399313,0,0,0.787516279,2.228065019,0.969553259,6.246566666,0.721868996,544
0,0,1.546765626,2.21397429,0.842357812,4.646181858,0.435711932,0,0,1.46509753,2.644544905,0.847269666,4.141039525,0.404017706,545
0,0,0.940085711,2.587006749,0.846904799,0,1.334639904,0,0,0.905787192,2.577314948,0.903355538,0,1.261629035,546
0,0,0.029676978,4.455290392,0.046979272,0,3.053970068,0,0,0.022631364,4.776760338,0.023541036,0,2.993642236,547
0,0,0.93434173,2.313038942,1.379335454,0,0.416822666,0,0,1.018838201,2.349493238,1.328523387,0,0.423532262,548
0,0,0.409647478,5.709340368,0.376220948,2.253599376,1.406811598,0,0,0.444245534,4.911472145,0.435843547,3.169137296,1.443717022,549
0,0,0.409647478,5.709340368,0.376220948,2.253599376,1.406811598,0,0.608548565,1.254070419,4.321214499,0.460151084,2.637618134,0.821937689,550
0,8.426387148,1.31111444,3.136090957,0.619762185,0,0,0,7.654065941,1.412568316,3.893978257,0.482690246,0.02290625,0.016514322,551
0,0,2.450068212,5.556749837,0,5.170693032,0,0,0,2.564591287,5.329991355,0,4.911386423,0,552
0,0,1.016872226,2.369634774,0,2.159664502,2.736659157,0,0.033841182,0.408697576,0.949531022,0.193081594,0.097308506,3.628037056,553
0,0,1.547649819,3.300484624,0.630306414,0,0.941638315,0,0,1.476756527,3.358424497,0.597377227,0,1.04977279,554
0,1.57322978,0.782967019,2.412397326,1.133887299,2.2224491,0.531322762,0,1.677815778,0.799241837,2.758915667,1.080659908,2.599882327,0.44356987,555
0,1.57322978,0.782967019,2.412397326,1.133887299,2.2224491,0.531322762,0.034579764,0.386164172,1.356515393,6.130626482,0.37451675,0.236003788,0.533029929,556
0,0,0,5.640240743,0.553804208,7.146022817,0.964515073,0,0,0.019215309,4.956486974,0.517334939,10.68140253,0.889901043,557
0,0,1.647893183,0,0.882966482,7.10353222,0.780708226,0,0,1.496211753,0,0.786091423,9.465189732,0.862414619,558
0,2.335510515,3.006154261,1.117495474,0.637600513,0,0,0,2.716184286,2.940384872,1.287438774,0.60919428,0,0,559
0,1.408868408,0.93946347,7.599750052,0.299643252,0,0.434226104,0,1.313226198,0.897038269,7.512940719,0.355492626,0,0.410666928,560
0,0,1.124621498,7.992525848,0,0,0.907152399,0,0,1.018248725,8.406149286,0,0,0.86145971,561
0,0,0.203242704,11.01683952,0.267945483,0,0.192861512,0,0,0.201720749,11.1987992,0.25331367,0,0.159054642,562
1.462766138,0,0,8.863944067,0.213382076,0,0.810657342,1.315114644,0,0,9.218904763,0.229175854,0,0.699713946,563
0,2.192896251,0,10.2449961,0.207410373,0,0.441987797,0,2.330726794,0,10.25679307,0.201840823,0,0.428313707,564
0,0,0.642759456,10.51708505,0.247918282,0,0,0,0,0.734905634,10.32413105,0.238589292,0,0,565
0,0,0,13.32350478,0,0,0.091386655,0,0,0,13.34325184,0,0,0.084528892,566
0,0,0,12.37377437,0.22024528,0,0,0,0,0,12.21874586,0.248396705,0,0,567
0,0,1.786055967,5.272605542,0.375213996,0,0.525082373,0,0,1.800507168,5.038821241,0.394781519,0,0.555542031,568
0,2.463809142,1.182659247,2.02423562,1.146420698,0,0.372298972,0,1.786636889,1.29268592,2.059971512,1.152891343,0,0.345584016,569
0,6.171989727,1.933506359,2.342959762,0.457486289,0,0.343538423,0,6.424202236,1.927682414,2.52123828,0.444551306,0,0.274710148,570
0,1.000559182,1.363210582,4.734026607,0.576893065,1.465959313,0.41795277,0,0.904455985,1.442862627,4.53582595,0.584463988,1.463311028,0.413336771,571
0,0,1.370093031,5.225255113,0.22454763,0,1.212697636,0,0,1.22022599,5.729063628,0.199129046,0,1.224347923,572
0,0,0.9575895,7.87047301,0.40976378,0,0.319690918,0,0,0.95021599,7.82787804,0.401154092,0,0.357738665,573
0,0,1.456443968,7.51121313,0.272941365,0,0.246764483,0,0,1.372855474,7.693501109,0.256512988,0,0.291848283,574
0,0,0.623370494,3.261697977,0.811631171,5.038429723,0.94050691,0,0,0.458905624,3.150880526,0.861194258,4.911348285,1.048736141,575
0,0,0.623370494,3.261697977,0.811631171,5.038429723,0.94050691,0.333245427,0.056733746,0.799806425,7.792866746,0.184019688,0.479011082,0.770002196,576
2.048093757,0,0,0,0,5.30526955,3.581998658,2.21434535,0,0,0,0,5.301865649,3.534458933,577
1.255677367,0,1.190224115,3.926757003,0.423746814,3.413125255,0.735070198,1.161247707,0,1.361386221,3.319535253,0.414020102,4.180446226,0.755110573,578
1.02353143,0,1.249368958,2.70394546,0.732437566,0,0.933309821,0.965373894,0,1.335312741,2.611640703,0.788073373,0,0.79657815,579
0.01023743,0,0.025114746,3.189622912,0.570248158,0,2.494034932,0,0,0,3.455215588,0.66789183,0,2.241135863,580
0,0,1.906423023,2.672311591,0,8.804180804,1.128085506,0,0,1.894863408,2.901158642,0.008223943,9.964542931,0.924018413,581
0,0,0.905602094,2.106633825,0.831200145,7.158317542,0.825993445,0,0,0.883935654,2.696485248,0.801979475,6.849795094,0.728759588,582
0,0,1.024217847,4.088967612,0.748545226,0,0.923675879,0,0,0.976853424,3.779840465,0.858903423,0,0.863588784,583
0,0,2.915488328,2.657171196,0.003083978,0,1.105045115,0,0,2.975404232,2.687030466,0,0,1.045401551,584
0,0,1.316571617,1.806143754,0.638919849,3.127568623,1.334784612,0,0,1.368459613,1.95451879,0.639649723,3.092709826,1.23767154,585
0,0,0.013367172,4.439383676,1.26527086,7.030259237,0.020514686,0,0,0,4.462358197,1.257100823,7.423195053,0,586
0,0,1.84532455,3.813921771,0.644754782,0,0.461593806,0,0,1.849404561,3.769056699,0.656523125,0,0.450911158,587
0,0,1.548124968,0.715188331,0.880635549,2.50929955,1.101839063,0,0,1.521812996,0.631189986,0.888735375,2.359951911,1.15512997,588
0,0,1.548124968,0.715188331,0.880635549,2.50929955,1.101839063,0.041412914,1.104487337,1.152912756,1.191542563,0.876515289,2.131712184,1.173070373,589
0,0,0.378835545,3.890666658,1.110299003,0,0.894987289,0,0,0.301375348,3.717159693,1.19536455,0,0.863885956,590
0,0,0.692097014,4.922233689,0.599228465,0,1.22568547,0,0,0.651781231,4.887675536,0.599779573,0,1.273756605,591
1.330635466,0,1.45556832,1.843271693,0.64760261,1.890524596,0.921399278,1.437407359,0,1.328019616,1.831537827,0.67513829,2.562999718,0.89024633,592
0,2.643008495,1.321986424,1.2967338,0.821662127,3.39149483,0.742135337,0,2.447723929,1.330143352,1.146873766,0.789949647,4.130170412,0.799898818,593
0,0,1.496203083,5.374212647,0.526190723,0,0.467963391,0,0,1.573416054,5.423342646,0.494329688,0,0.440734776,594
0,0,0,4.399218044,0.162458182,0,2.879921859,0,0,0,4.528971271,0.198018925,0,2.766852766,595
0,1.611547818,1.014366929,1.176806737,0.938878084,4.529812836,0.877020359,0,1.323092605,0.943368831,1.326419017,0.957030844,4.554024176,0.895564987,596
0,0,1.055188864,1.445523947,1.146554787,0,1.051997354,0,0,1.003724519,1.883411308,1.098699829,0,1.038837774,597
0,0,0.081891046,0.252441213,0.123311076,0,4.319475775,0,0,0.220458935,0.266641767,0.012149006,0,4.399540111,598
0,0.013977879,4.215114812,0.014768103,0.009117849,0,0.812381579,0,0.147251873,4.7258501,0.486055651,0.029829854,0.026948529,0.116469082,599
0,1.968353544,1.149518982,2.014811919,0.568799208,0,1.583479247,0,1.956619791,1.216356241,2.102819908,0.587363018,0,1.457590099,600
0,1.398286788,0.625939988,4.19181096,0.768061332,1.986483658,0.80756604,0,1.510778089,0.696071765,4.161304604,0.754849226,1.844870758,0.77692419,601
0,0,1.476790192,4.090768141,0,0,1.937870755,0,0,1.479451271,4.200947439,0,0,1.897157266,602
0,0,2.567849277,0,0.814720356,0,0.795724127,0,0,2.678248115,0,0.773716348,0,0.772484584,603
0,0,0.897446447,0,0.269206843,0,3.377141503,0.05471232,0,0.175482104,0.564455747,0.161825317,0.11453125,4.023725262,604
0,0,0.175026677,8.901147682,0.095964448,0,1.282487796,0.083328465,0.030052441,0.423950272,10.1365992,0.215856716,0.063549431,0.359976963,605
0,0,1.522490279,2.55063567,0.669964469,0,1.149369343,0,0,1.530696694,2.571048008,0.692149479,0,1.092296027,606
0,0,0.572121087,4.819521032,0.844584105,0,0.902600458,0,0,0.683909922,4.485253466,0.838824155,0,0.926762825,607
0,0,1.94487271,5.906337216,0,3.098322207,0.557231483,0,0,2.031428293,5.77296987,0,3.170886904,0.516371211,608
0,0,3.923214167,2.183661186,0,1.09354853,0.234817612,0,0.549869535,3.729589008,1.923303724,0.168169558,0.488472606,0.163529409,609
0,0,3.923214167,2.183661186,0,1.09354853,0.234817612,0,0.430143217,1.075153259,3.784206328,0.658284372,0.743461064,1.015529228,610
0,0.023814165,1.335413164,6.799042176,0.580430854,0,0.013980379,0.067567039,0.75592584,0.774115084,4.802235354,0.633564523,0.408066393,0.953733013,611
0,0.023814165,1.335413164,6.799042176,0.580430854,0,0.013980379,0.025000882,0,1.270559818,6.417629009,0.668794252,0,0.033458457,612
0,1.269630762,1.647047845,1.747802973,0.518088228,0,1.417600526,0,1.22725763,1.595842714,1.833278939,0.562602134,0,1.356155345,613
0,0.209176029,0.26633054,6.253517365,1.071186764,0,0.222113636,0,0.012365047,0.18462971,6.260114314,1.119410855,0.190067336,0.212137671,614
0,0,1.298710907,0.135866543,1.1595759,0,1.257672383,0,0,1.221572392,0.045288848,1.129700026,0.030541667,1.41414993,615
0,0,0.03294053,8.737350942,0.845333181,0,0.037072969,0,0,0.158380731,8.751069934,0.782764465,0,0.036460193,616
0,0,0.317588127,9.054424177,0.151130171,0,0.992481881,0,0,0.334313548,9.217881746,0.169892879,0,0.884432265,617
0,0,0.981680392,5.438981082,0.335881548,2.943327576,0.980070432,0,0,1.099752016,5.433769114,0.26818518,3.451043602,0.950332254,618
0,0,0.305162999,4.862688335,0.736090455,2.770189401,1.055609222,0,0,0.272158129,4.823522118,0.739263207,2.365418009,1.135223525,619
0,2.174772703,2.040184847,3.065544123,0.554976702,3.831066028,0,0,2.329147164,1.996096173,3.09119432,0.576282498,3.523151467,0,620
0,0,0.616063774,4.953217919,0.290827318,2.61293202,1.605627692,0,0,0.578754824,4.720466787,0.306047066,2.779286235,1.674572102,621
0,0,1.545882442,3.188801959,0.176587755,3.420277124,1.497502382,0,0,1.737324159,2.957494915,0.181107817,4.216462749,1.310900496,622
