MI,OC,RY,SC,SG,YG,YK,Origin
0.0,0.29640476190476184,0.37912851037851036,0.0,0.02583333333333333,0.0,0.29863339438339437,57
0.0,0.03791666666666667,0.8055460317460317,0.002361111111111111,0.1307531746031746,0.0,0.023423015873015873,58
0.0,0.0,0.3397142857142858,0.0,0.49503968253968245,0.0,0.16524603174603164,59
0.07131284192468067,0.0,0.23381288274026857,0.0,0.4910649475257397,0.0631857463553183,0.1406235814539926,60
0.0,0.0,0.48735606060606057,0.00030303030303030303,0.27883802308802313,0.0,0.23350288600288593,61
0.0,0.0,0.1441701485943948,0.0,0.799242561234451,0.0,0.05658729017115406,62
0.0,0.0,0.2983045864058815,0.0,0.4820255233920882,0.056099394285268146,0.16357049591676173,63
0.0,0.09773865879159091,0.20082116466696776,0.0,0.5937547111821914,0.0,0.10768546535924989,64
0.0,0.058044640939295115,0.14766199024909282,0.0,0.6659757469716387,0.0,0.1283176218399733,65
0.026700373908895195,0.05331242456970467,0.11562762971650883,0.0211769927195178,0.6434078047028128,0.0,0.13977477438256053,66
0.012153702300688931,0.1926119036922335,0.15855578928161018,0.02500343098821741,0.5863243733682161,0.0,0.025350800369033987,67
0.02192493333874232,0.0817735393539836,0.07596381077138126,0.01020875320904036,0.8043526348751351,0.0,0.005776328451717303,68
0.0,0.01393311473758333,0.008455481885377284,0.006727458183439565,0.9482940076296345,0.0,0.022589937563965292,69
0.0,0.011473525146376295,0.006132638041555936,0.0,0.9823938368120673,0.0,0.0,70
0.0,0.0,0.039828216183045585,0.015023830194987793,0.9035461381150376,0.0,0.04160181550692868,71
0.0,0.026326287536223326,0.07103642889859206,0.01756862187158807,0.8001976462820438,0.0,0.08487101541155255,72
0.0,0.0,0.06263979210314924,0.02504321584599876,0.8910768186305925,0.0,0.021240173420259564,73
0.0,0.02747946858474932,0.1486659909067362,0.0,0.800938845185398,0.011879979161997088,0.011035716161119195,74
0.0,0.10339071353129277,0.12240137298592639,0.01648374412942633,0.6786132428824859,0.0,0.07911092647086847,75
0.0,0.04124570315372471,0.1163252175052217,0.045111087992902484,0.6766307140989269,0.0,0.12068727724922393,76
0.05891475710392116,0.06154362737365832,0.14417502081718991,0.0,0.6055146537194727,0.0,0.12985194098575767,77
0.0,0.1343131931502337,0.3621416588675976,0.0,0.5035451479821685,0.0,0.0,78
0.015098113128890218,0.01575514519713917,0.14357467424002354,0.015536199931215971,0.7817766178890138,0.0,0.02825924961371708,79
0.0,0.0005405405405405405,0.0027338877338877344,0.0,0.7502244662244659,0.0,0.24650110550110538,80
0.0,0.0,0.6559285714285713,0.0,0.34407142857142853,0.0,0.0,81
0.0003773584905660377,0.010348005578478097,0.5186817537671781,0.006502546473134708,0.4553159820383762,0.0,0.008774353652267081,82
0.6719257326776337,0.002254120917404407,0.05284633993603875,0.0010120411492367024,0.26416679595084536,0.0,0.007794969368841331,83
0.0,0.12269689572791809,0.11117775420052499,0.09250073730810239,0.5325926568109342,0.0,0.1410319559525203,84
0.09052631578947368,0.01654365367923326,0.0877560252402956,0.0011118526758126313,0.78869235694958,0.0004838709677419355,0.014885924697862955,85
0.024446153761770596,0.03795864426248786,0.3842835133546865,0.008698291524359544,0.44678851003966036,0.0006451612903225806,0.09717972576671219,86
0.005077770991030621,0.016089768389261107,0.7132385565123778,0.012971483733858306,0.17470657028676423,0.0008310552214324768,0.07708479486527554,87
0.015702603984899484,0.04087709798947012,0.5059432780237697,0.010250223575056602,0.326946815845113,0.0006451612903225806,0.09963481929136835,88
0.0,0.09066947479702557,0.30079610415309693,0.0,0.5159203396664158,0.0,0.0926140813834615,89
0.0,0.08818175460033988,0.13032802986986092,0.045768937316290746,0.6594144187755971,0.0,0.07630685943791113,90
0.04449794762492307,0.21289381635808124,0.1335493014068602,0.0,0.5621745106498411,0.0,0.046884423960294574,91
0.0,0.10915754327851934,0.08380084734484196,0.0,0.7477499254647308,0.0,0.05929168391190759,92
0.0,0.0369610835648288,0.14191831190669824,0.011447591603015275,0.7315602550070831,0.0,0.07811275791837435,93
0.0,0.0,0.13754177366701922,0.019531553686513783,0.7275030732069436,0.0,0.11542359943952318,94
0.0,0.05350719309932241,0.1144564355401596,0.02968462360881319,0.6179424495866885,0.0,0.18440929816501608,95
0.022373956357223036,0.09879738989032318,0.14224316474705018,0.0,0.524663864636415,0.0,0.21192162436898848,96
0.0,0.08444082667513633,0.18223323027271054,0.05919221813038855,0.6087247899280505,0.0,0.065408934993714,97
0.0,0.0,0.2673482581752527,0.0,0.5686687528149561,0.0,0.16398298900979102,98
0.03450921465082297,0.10595981455290532,0.23646750607941633,0.0,0.5072802443299324,0.0,0.11578322038692276,99
0.11397736850315585,0.0,0.10781289909992285,0.0,0.6523423293889273,0.0,0.12586740300799393,100
0.0,0.052990450996863246,0.17820609323981068,0.028274656342645657,0.6380181477470434,0.0,0.10251065167363699,101
0.0,0.0,0.1310977025394936,0.0,0.776030590839436,0.0,0.09287170662107005,102
0.0,0.08539042817068067,0.034644267569455225,0.04416647169083057,0.6732338536108364,0.0,0.1625649789581969,103
0.0,0.03029369669110339,0.25695271638050543,0.0,0.484871914939683,0.0343211223274781,0.19356054966123012,104
0.0,0.01620029820379069,0.13999791792897243,0.01873366787418096,0.7063559181153802,0.02374381068219603,0.09496838719547941,105
0.0,0.17695611079554735,0.12467428462565082,0.05362513727242831,0.4015463987564909,0.06576662410330131,0.17743144444658085,106
0.0,0.07850139760162053,0.32840792372128147,0.0,0.4255946403616237,0.0,0.16749603831547422,107
0.0,0.0,0.4556748251748251,0.14514740814740815,0.3991777666777665,0.0,0.0,108
0.0,0.07423894552373404,0.1911358135351211,0.025419888324823874,0.5521983509624735,0.0,0.15700700165384754,109
0.017644608476663392,0.038186009686165104,0.2896184187743984,0.021388499976475173,0.357986987878532,0.0,0.2751754752077657,110
0.04028967922378477,0.025972786720282734,0.29597716504688076,0.019125197054986966,0.41925172108958947,0.0076739368200821655,0.1917095140443929,111
0.013301396687277277,0.0021477124183006536,0.03503195794726353,0.004501633986928104,0.8464382513097921,0.0015244377811094454,0.09705460986932897,112
0.07586518822236538,0.0,0.2984588435130868,0.0,0.39512638133447636,0.032176407689605314,0.198373179240466,113
0.0,0.05163604318486534,0.11164436093140431,0.0,0.6244539612377633,0.0,0.21226563464596693,114
0.0,0.0,0.27095699988336697,0.0,0.6568253567200922,0.03614934230376529,0.036068301092775264,115
0.10275470742749011,0.0357915300578661,0.19684120256102078,0.0,0.36990449907877965,0.03096660745201656,0.2637414534228269,116
0.0,0.11088915659503891,0.0,0.0,0.6550726609991319,0.0,0.23403818240582944,117
0.04137813241218929,0.14074175092302565,0.10094450278071239,0.08930885871530031,0.29766514115224346,0.04314344597484039,0.286818168041688,118
0.06293270615624559,0.03260923961782597,0.2133856486919552,0.05931999923550475,0.4850463694614298,0.0,0.14670603683703828,119
0.0,0.03332889436168014,0.1382992293198012,0.06264944973497819,0.6573006611335633,0.0,0.108421765449977,120
0.0,0.0038023088023088026,0.01338758358346459,0.006408331434647224,0.5604849813039745,0.0013545454545454546,0.41456224942105957,121
0.0,0.0,0.28161564468395794,0.07041533032259911,0.5294218699808987,0.0625511580913216,0.055995996921222375,122
0.13294560994560992,0.0,0.0,0.0,0.4951111111111112,0.13532969807969805,0.2366135808635808,123
0.0,0.0,0.1364408431012011,0.0,0.6546935391511814,0.05027024235380341,0.15859537539381388,124
0.0,0.0,0.2492252168675983,0.04403730430304086,0.5482537107171823,0.052735490292674964,0.10574827781950334,125
0.0,0.0,0.2775168413919826,0.04822669591343034,0.31545443197726475,0.0,0.3588020307173219,126
0.0,0.0,0.0,0.21804773004772998,0.41708605283605293,0.0,0.36486621711621714,127
0.0,0.0,0.4041782087451593,0.0,0.48592265955578645,0.0,0.10989913169905423,128
0.08313515466301842,0.08024827477304257,0.0944901521766846,0.0713788597023891,0.2677848366373906,0.0,0.4029627220474744,129
0.11670738983238978,0.1041556776556776,0.3674565434565436,0.0,0.22535159285159273,0.0,0.1863287962037961,130
0.06933453743576233,0.0,0.3926549338324142,0.0,0.13698012475850674,0.0,0.40103040397331674,131
0.0,0.10223641451427824,0.29164648397697923,0.08878311373009509,0.26748572931196757,0.0683205064629213,0.18152775200375815,132
0.0,0.0,0.1652493331831567,0.08172031399972574,0.3648224896019013,0.0,0.38820786321521616,133
0.13867374292374288,0.0,0.15108391608391605,0.0,0.27928110778110776,0.0,0.4309612332112333,134
0.08942274562420273,0.0,0.33915768735123614,0.0,0.2880038025232868,0.0,0.2834157645012738,135
0.025590770340770338,0.005227272727272727,0.07159364328481974,0.013727272727272729,0.30257335792862106,0.0839908424908425,0.4972968405004009,136
0.0,0.0,0.09859215212891678,0.0,0.5035972735554778,0.0,0.39781057431560507,137
0.0,0.0,0.0,0.0,0.2648398692810456,0.0,0.735160130718954,138
0.0,0.03310596094784562,0.22657631633357714,0.03327437821256734,0.3131605489176433,0.0398398979157261,0.35404289767264047,139
0.0,0.0,0.15805286380286374,0.0,0.43240834165834185,0.10820163170163168,0.30133716283716266,140
0.0015384615384615385,0.004677571883454236,0.03881591907118223,0.014814814814814814,0.7041417778987439,0.02706878306878307,0.20894267172456027,141
0.0,0.0,0.0,0.0,0.0,0.0,1.0,142
0.0,0.16360628260628257,0.0,0.16920765345765343,0.500857448107448,0.0,0.1663286158286158,143
0.005283496732026144,0.01523109243697479,0.03550826250040247,0.014266806722689073,0.09451430919694215,0.005,0.8301960324109653,144
0.0,0.03666666666666667,0.2404920634920635,0.0,0.4931746031746033,0.0,0.22966666666666666,145
0.0004,0.3965905797101449,0.04005641049061765,0.004552365728900256,0.08994980771572844,0.0008695652173913043,0.4675812711372175,146
0.0,0.0,0.1496096178073731,0.0,0.6936458541028975,0.0,0.15674452808972927,147
0.0,0.0850154018238383,0.0,0.0,0.32374284548515603,0.0,0.5912417526910055,148
0.0008333333333333333,0.006484917043740573,0.08078337536315329,0.0042156862745098035,0.7280769007245947,0.0002941176470588235,0.1793116696136096,149
0.0,0.0,0.3988783693939617,0.0,0.2643487786212642,0.0,0.3367728519847737,150
0.0,0.001,0.027961950330371382,0.4548333333333335,0.026037821827295513,0.0,0.4901668945089997,151
0.0,0.0,0.2544930902430902,0.0,0.22831440781440776,0.002,0.5151925019425019,152
0.0,0.0,0.5284297810033105,0.0,0.20184823346588046,0.0,0.26972198553080906,153
0.0,0.0,0.47643361659391753,0.0,0.15189708025331924,0.08087843983862962,0.2907908633141335,154
0.0,0.1311517371517371,0.004,0.0,0.4339334554334554,0.15857464757464756,0.2723401598401597,155
0.0,0.00375,0.289440476190476,0.00125,0.35429761904761903,0.005,0.3462619047619046,156
0.0,0.025198773448773443,0.7372586580086582,0.010357142857142858,0.10340331890331889,0.041873376623376625,0.08190873015873015,157
0.0,0.15213122988122985,0.1321979131979131,0.0,0.5722869630369632,0.0,0.1433838938838939,158
0.0008333333333333333,0.055319035539623765,0.21206049716177047,0.010363509039979629,0.37266105761145213,0.04679217376357343,0.30197039355026706,159
0.0032456140350877196,0.07702602299661124,0.20181629739220253,0.06336867054514113,0.38693424721208414,0.0366303519493922,0.2309787958694809,160
0.0,0.11244305694305691,0.1146858141858142,0.1276838439338439,0.40186194361194366,0.0,0.24332534132534117,161
0.0,0.0,0.28111605061605055,0.0,0.2768187923187922,0.13702688977688968,0.3050382672882671,162
0.11810233977334188,0.0,0.1932292313286391,0.0,0.26712596513804615,0.0635447561647757,0.3579977075951971,163
0.0,0.0,0.09714072454521917,0.0,0.5487879364949855,0.0,0.35407133895979515,164
0.0,0.031183183472672252,0.2893472409165732,0.02648066197726145,0.5254030367143808,0.0,0.12758587691911238,165
0.0,0.0864720277056964,0.08106563579179676,0.0,0.5020526722417589,0.0,0.3304096642607477,166
0.0,0.08151682467858937,0.0,0.0,0.8368255510829037,0.0,0.08165762423850657,167
0.0,0.00041666666666666664,0.0021428571428571425,0.0,0.7500382395382396,0.00041666666666666664,0.24698556998556992,168
0.0,0.0,0.10892373822689638,0.0,0.6435144731977883,0.0,0.2475617885753153,169
0.0,0.03209706729279963,0.23298343271040814,0.0,0.5159050112616403,0.0,0.21901448873515186,170
0.0,0.0,0.0,0.0,0.864911311856358,0.0,0.1350886881436416,171
0.0,0.04239724525453591,0.11434571723948739,0.0,0.5784071842940914,0.0,0.2648498532118855,172
0.0,0.026440879149585945,0.1074782544809136,0.03001432447762767,0.5901170003365083,0.0134459369716251,0.2325036045837394,173
0.0,0.0,0.20178569200175428,0.0,0.5273211206354073,0.0,0.27089318736283835,174
0.0,0.0,0.10675487673387121,0.0,0.6532978081895768,0.0,0.23994731507655165,175
0.0,0.10261901986901988,0.09746344341932577,0.0,0.7999175367116539,0.0,0.0,176
0.0,0.02769226901698004,0.19187021707307625,0.07777909630459023,0.39374097965289145,0.0,0.3089174379524618,177
0.0,0.0,0.2233825284186786,0.0,0.5486427800969502,0.05481576908847107,0.17315892239589992,178
0.0,0.0,0.2353086913086912,0.0,0.10803146853146853,0.13044336219336214,0.5262164779664781,179
0.0,0.0014285714285714286,0.3513461538461538,0.0,0.016315018315018314,0.26879304029304024,0.36211721611721615,180
0.0,0.0,0.0,0.0,0.3502831335331333,0.0,0.6497168664668662,181
0.0,0.0,0.3070549333707227,0.0,0.2860914545980335,0.0,0.4068536120312434,182
0.0,0.0,0.2460357092342889,0.0,0.43795308291751356,0.0,0.3160112078481975,183
0.08469792501100548,0.0,0.2554447483630919,0.0,0.42045174072573455,0.0810008377415498,0.1584047481586181,184
0.0,0.10225403069201464,0.15403188313978206,0.050051028390113016,0.5353046928151306,0.0,0.15835836496295944,185
0.0,0.08876137942733035,0.16691110109849552,0.03427944332981971,0.5365859317932116,0.03734527688126221,0.13611686746988064,186
0.0,0.04406595051002433,0.15839336797396672,0.0,0.6448488879314145,0.03632178941571507,0.11637000416887922,187
0.046103755699999555,0.049431395859334024,0.10158972069844267,0.046268131857312184,0.5635853723087108,0.04751733683202439,0.14550428674417648,188
0.0,0.1559355361681886,0.21950219416843442,0.0,0.4664559617724075,0.0,0.15810630789096927,189
0.00030303030303030303,0.009116883116883117,0.017745129870129873,0.0002380952380952381,0.4522602813852814,0.013158549783549783,0.5071780303030304,190
0.0,0.0,0.08104214816830915,0.0,0.4730168480899905,0.150661973604311,0.29527903013738915,191
0.0,0.0,0.1241500166500166,0.11461788211788207,0.6585097125097126,0.0,0.10272238872238869,192
0.0,0.0,0.0,0.0,0.6450524702765414,0.10214148166934539,0.252806048054113,193
0.0,0.00125,0.18130735930735922,0.12589466089466086,0.33112662337662335,0.18317279942279938,0.17724855699855696,194
0.0,0.0,0.147481684981685,0.0,0.4088983516483517,0.29035567210567204,0.1532642912642912,195
0.05562416423832681,0.0,0.2601886784044411,0.0,0.46253276265712934,0.05505839401434888,0.1665960006857534,196
0.0,0.0,0.21374107227444475,0.0,0.45973428541839484,0.10043002987512674,0.22609461243203316,197
0.0,0.0,0.0,0.0,0.4802997835497837,0.3497590187590187,0.16994119769119767,198
0.0,0.10182281607281608,0.14686507936507934,0.0,0.3762838272838272,0.0,0.3750282772782772,199
0.0,0.0,0.28911666111666096,0.0,0.5767448384948385,0.0,0.13413850038850034,200
0.0,0.0,0.11661260315416318,0.0,0.5965639800702731,0.0,0.2868234167755637,201
0.0,0.0,0.03336218737495114,0.0294480551653781,0.6012452282703284,0.09704042222086592,0.23890410696847603,202
0.06004203025702552,0.0,0.18137965881802187,0.0,0.70138296734487,0.0,0.05719534358008243,203
0.0,0.0,0.1981281793810415,0.04153254495925819,0.5968644502649093,0.0,0.16347482539479097,204
0.0,0.07178079329511214,0.0,0.08132452411709376,0.6961438797270837,0.0,0.1507508028607099,205
0.002727272727272727,0.0022222222222222222,0.26266450216450205,0.227015873015873,0.5033499278499279,0.0,0.00202020202020202,206
0.0,0.1489705017205017,0.35841785991785974,0.0,0.358954267954268,0.0,0.13365737040737038,207
0.016647969824106098,0.033603263859924674,0.22222953085698066,0.026014490088563904,0.5486059196695379,0.034055750066936265,0.11884307563395043,208
0.03762371046250556,0.03592500810048456,0.23010239980741304,0.03248062725652858,0.5507908368361817,0.037440648494314915,0.0756367690425715,209
0.0,0.0,0.12338773016340042,0.0,0.6780121623341562,0.08661604627836002,0.1119840612240833,210
0.0,0.05769574103247508,0.10773329362502804,0.028947350201778167,0.6252291575359626,0.10962077917847508,0.07077367842628099,211
0.0,0.09596225863686221,0.14359479091068286,0.02988523923655015,0.41379636228596106,0.14255037958111788,0.17421096934882535,212
0.0,0.0,0.17485786435786427,0.0,0.6797373737373735,0.0,0.14540476190476193,213
0.0,0.08846801809301805,0.31757910145410123,0.08996625596625593,0.30740848040848034,0.0,0.19657814407814406,214
0.0,0.004363636363636364,0.011267617573345127,0.005416416916416917,0.42799959960060574,0.528552321775232,0.02240040777076381,215
0.0,0.0,0.23702890264131318,0.0,0.5288153907499747,0.0994636428851245,0.13469206372358739,216
0.0,0.0,0.15285209235209238,0.0,0.5493354978354977,0.1402023809523809,0.15761002886002887,217
0.0,0.0,0.0,0.04328401318499954,0.0,0.9567159868150007,0.0,218
0.0,0.0,0.1040071296952102,0.0,0.37988275974111885,0.40533808829629264,0.11077202226737828,219
0.0,0.0,0.21714034576534577,0.1837708402708402,0.3620796148296148,0.0,0.237009199134199,220
0.0,0.005428571428571429,0.2602072690894295,0.07936979521750062,0.48973111759200066,0.03620943404831428,0.1290538126241834,221
0.0,0.0,0.26423012965356796,0.08314087901974569,0.5048020629003701,0.02766009488173374,0.1201668335445826,222
0.0,0.0379678341677264,0.2765767696761473,0.2293423855184545,0.26829432731697805,0.018307938749991915,0.16951074457070148,223
0.0,0.006180830039525691,0.6954798293493946,0.2679436131501349,0.02118553547901374,0.00021739130434782607,0.008992800677583285,224
0.0026442307692307694,0.005208333333333334,0.21705199141569903,0.08187157243803435,0.3452601930178208,0.163752934146406,0.18421074487947542,225
0.000196078431372549,0.0,0.21006670058527646,0.08541644330490404,0.2820289418613722,0.31889567728004936,0.10339615853702541,226
0.0,0.0,0.1475248917748918,0.0,0.15627200577200573,0.5258726551226549,0.17033044733044725,227
0.0,0.0,0.3102416700516545,0.08483637337894302,0.5085669921323948,0.0,0.09635496443700774,228
0.0,0.0,0.14398109001668233,0.15266828075062094,0.5388422742259047,0.1645083550067917,0.0,229
0.11437815620164946,0.06639996414311351,0.19138497753475917,0.04634679016052047,0.3914395293430748,0.07089448980760764,0.11915609280927471,230
0.0,0.0026102403343782653,0.4790402858635616,0.004360632183908046,0.4957269555157487,0.0023125000000000003,0.015949386102403342,231
0.0,0.0711236931569749,0.0,0.1320585650159953,0.47898159295411646,0.05323763883748404,0.26459851003542934,232
0.0,0.04341908702279609,0.10343048361732278,0.15373003896286044,0.22395983126611238,0.05191473397271663,0.42354582515819156,233
0.0,0.09430445981606969,0.09514519016415299,0.20334222390956133,0.4219590169892026,0.0,0.185249109121013,234
0.0016666666666666666,0.004631313131313132,0.054420014683172584,0.018332777359093146,0.905021760890182,0.0005,0.015427467269572533,235
0.0,0.0,0.0,0.1739551282051282,0.8260448717948714,0.0,0.0,236
0.0,0.0,0.14735939443253682,0.0,0.47792595149948086,0.08500079899460701,0.2897138550733751,237
0.0,0.0,0.3441901382930792,0.0,0.6558098617069202,0.0,0.0,238
0.0,0.12433598816624476,0.2919006696580422,0.17737747382101735,0.2772105491853716,0.0,0.12917531916932373,239
0.0,0.039514261650794164,0.15090743361152906,0.13456767713855475,0.5832341030109305,0.004676235600148643,0.08710028898804306,240
0.0,0.0,0.1105994422244422,0.0965266261516261,0.5784969752469755,0.11555823343323338,0.0988187229437229,241
0.0,0.0,0.34078948188893987,0.1803812216765003,0.2953974115839439,0.0,0.18343188485061546,242
0.0,0.09387196137196137,0.08720440670440664,0.21141049228549225,0.4021287185037184,0.0,0.20538442113442112,243
0.0,0.0,0.14148097572362278,0.25812653849418554,0.4471555895085308,0.0,0.153236896273661,244
0.0,0.0,0.4746074709604121,0.10469520757020756,0.10194254764842996,0.0,0.31875477382095024,245
0.0,0.012073104205548387,0.3178513996625357,0.12482707177141714,0.3406089485239129,0.04271024711722386,0.16192922871936186,246
0.0,0.0,0.4943854756354755,0.12732074869574866,0.12215069652569649,0.12797929847929843,0.12816378066378062,247
0.0,0.10951118326118321,0.5267175324675325,0.1224339826839826,0.12303607503607498,0.11830122655122648,0.0,248
0.05185930135370513,0.02726456858178375,0.37113601879072144,0.10117797587525625,0.34973488289675503,0.02445898933744327,0.07436826316433481,249
0.0,0.05203149263297902,0.2805875460821621,0.16877227390199068,0.375502358659671,0.02436076629347902,0.09874556242971776,250
0.0,0.0,0.1709241378239942,0.036794943794312814,0.5847201134599529,0.0,0.20756080492174017,251
0.0,0.0,0.13273636060362065,0.14022343012164995,0.5136766731720293,0.07320793134454123,0.1401556047581589,252
0.0,0.1304783353869872,0.3668739010698897,0.0,0.2439565978876619,0.0,0.25869116565546085,253
0.04975943223231953,0.045031360039201364,0.2687666609487021,0.10274973184681507,0.4174019301224603,0.05844599952784453,0.05784488528265681,254
0.0,0.0,0.1866267867839075,0.0,0.5195386738304695,0.29383453938562293,0.0,255
0.0,0.12282026307026304,0.39652601565101564,0.0,0.20940911865911868,0.0,0.2712446026196024,256
0.055546954612818125,0.06406121595571383,0.17367889512523024,0.0,0.5114399467125503,0.12319765973060152,0.07207532786308526,257
0.0,0.0564399913759512,0.3371042245848574,0.10322045435620861,0.35958317353231356,0.0,0.14365215615066876,258
