"Segment","ASC_MI","ASC_OC","ASC_RY","ASC_SC","ASC_SG","ASC_YK","B_DIST","Accuracy","MacroPre","MacroRec","MacroF1","Matthews","AvePrObs"
"All",1.21135870780619,0.787884862753387,1.62621084453165,1.35760849907184,3.65903558671702,2.13028557486125,-0.0933397462226959,0.117421555252387,0.133265405337892,0.138493562722273,0.091645944379097,0.0132463223169933,0.360605305934763,0.166812021288947
"0",1.58841049398385,-13.5795344797346,4.04863780149395,-16.2273252674121,3.40938477626019,2.75118878214082,-0.102622298923,0.215181518151815,0.180188623378697,0.181695463164627,0.114399433054038,0.0660413933188554,0.43373612455468,0.162259114346256
"1",0.592378136035682,0.624982684252936,1.4511705847864,1.51937817173769,3.09928270832326,1.64887048751163,-0.0691594702000034,0.138711566617862,0.136589125616174,0.136559194494135,0.102858867662495,0.00365929929802205,0.269610206789055,0.112283977235801
"2",1.40940185687887,-0.59059918542375,0.692263541767704,0.680195171114755,2.46491867821243,1.35904102905577,-0.183243395020084,0.1337605592776,0.148890396030453,0.160294654324417,0.118224142388668,0.0548220917963985,0.515010963926498,0.364093595835338
"3",14.6721876732957,15.0886887131165,15.4044303970492,15.3590283951189,17.8016438672528,15.8738551147815,-0.0733805415075316,0.132365747460087,0.136584131898123,0.157944711168673,0.101254395941318,0.024276645829156,0.334520531503018,0.129857514390354
"4",34.6949687487472,17.4237931997909,35.8462899000883,32.82371758116,37.56425164433,35.6748108992718,-0.0519094185450915,0.0647754137115839,0.139989895604393,0.141422571261728,0.0485378541377313,0.0259415893717273,0.51077471627587,0.0920103883484229
"5",2.01303196809351,2.57654957852149,3.97310324351921,2.55845278139004,6.53729272814179,5.0337930857858,-0.110473887271925,0.0812781278127813,0.160222586626383,0.17256650128409,0.0687393797201036,0.0701036172564044,0.611882022655597,0.182634447567935
"6",-33.6460107703906,41.8504790321291,40.623842766396,50.823967817917,42.1967533568865,41.2232874287812,-0.0648424255722797,0.226706231454006,0.122149783543974,0.18161092852628,0.112853050653222,-0.000751487024915823,0.484497890675202,0.122238208210335
