"","Threshold","R.2","In.Sample.Accuracy","Full.Sample.Accuracy"
"69",23.4,0.512230003459937,0.79817353743504,0.734392279563984
"70",23.6,0.515089194555785,0.798248259682897,0.737272589127431
"71",23.8,0.515089194555785,0.798248259682897,0.737272589127431
"72",24,0.525165777586126,0.799178315575187,0.746752030417848
"73",24.2,0.525165777586126,0.799178315575187,0.746752030417848
"74",24.4,0.525957415550916,0.799004598058151,0.747879560671395
"75",24.6,0.525957415550916,0.799004598058151,0.747879560671395
"76",24.8,0.525957415550916,0.799004598058151,0.747879560671395
"77",25,0.52604085841647,0.799019353208659,0.74795200241289
"78",25.2,0.52604085841647,0.799019353208659,0.74795200241289
"79",25.4,0.52604085841647,0.799019353208659,0.74795200241289
"80",25.6,0.52604085841647,0.799019353208659,0.74795200241289
"81",25.8,0.52604085841647,0.799019353208659,0.74795200241289
"82",26,0.52604085841647,0.799019353208659,0.74795200241289
"83",26.2,0.52593934977826,0.798845951243191,0.74808277295022
"84",26.4,0.526021824158339,0.798860519516079,0.748155034530651
"85",26.6,0.533022279519909,0.798329781732857,0.757850923560168
"86",26.8,0.532705354619449,0.798122862047443,0.757771625479297
"87",27,0.53298241798292,0.798030272342511,0.758269298250894
"88",27.2,0.536227222535495,0.797946935851056,0.762698619488982
"89",27.4,0.536227222535495,0.797946935851056,0.762698619488982
"90",27.6,0.535981681041542,0.797685927377879,0.762800337950435
"91",27.8,0.537184791871949,0.797716300616991,0.764409830478228
"92",28,0.537011312875987,0.797610930868228,0.76436738752121
"93",28.2,0.536861680595782,0.79751090030962,0.764330046150862
"94",28.4,0.536715689387623,0.797411897621795,0.764293675281471
"95",28.6,0.537983638438199,0.797337849804642,0.76662150322793
"96",28.8,0.538853109635114,0.796903046997546,0.768659418313967
"97",29,0.539831377036659,0.796889418955375,0.770283557080948
"98",29.2,0.539414540104808,0.796584874837191,0.77033989326969
"99",29.4,0.539510544702162,0.796405141275444,0.770808909115285
"100",29.6,0.539510544702162,0.796405141275444,0.770808909115285
"101",29.8,0.539510544702162,0.796405141275444,0.770808909115285
"102",30,0.539510544702162,0.796405141275444,0.770808909115285
"103",30.2,0.539571497366285,0.796417766993301,0.770879568858867
"104",30.4,0.539571497366285,0.796417766993301,0.770879568858867
"105",30.6,0.539755604601937,0.796456268308151,0.771092163491176
"106",30.8,0.538836538033401,0.795478540121421,0.771429731893506
"107",31,0.538358243943794,0.795186276362534,0.771204653264134
"108",31.2,0.537482849396331,0.794782362432338,0.770812920771075
"109",31.4,0.537482849396331,0.794782362432338,0.770812920771075
"110",31.6,0.536954357363718,0.794112149679806,0.771561415755086
"111",31.8,0.537293770704932,0.793927617500414,0.772430751426327
"112",32,0.536975470933885,0.793740217128236,0.772248425220376
"113",32.2,0.536975470933885,0.793740217128236,0.772248425220376
"114",32.4,0.536975470933885,0.793740217128236,0.772248425220376
"115",32.6,0.537081789682268,0.793760607739712,0.772384753392744
"116",32.8,0.537243302595934,0.793792237083707,0.772590272430165
"117",33,0.537045526956832,0.793613937810009,0.772707905840989
"118",33.2,0.537045526956832,0.793613937810009,0.772707905840989
"119",33.4,0.536747589376053,0.793071151034505,0.773168719742034
"120",33.6,0.536554012728607,0.792913255854551,0.773131152318408
"121",33.8,0.536808125091394,0.792898272842797,0.773581995576594
"122",34,0.536867337606524,0.792787428865477,0.773881065908236
"123",34.2,0.536867337606524,0.792787428865477,0.773881065908236
"124",34.4,0.536490153140944,0.792538458848406,0.773696188473672
"125",34.6,0.536665591962791,0.792208744116057,0.774595062763903
"126",34.8,0.536131503225338,0.791819704921231,0.774388980568694
"127",35,0.536131503225338,0.791819704921231,0.774388980568694
"128",35.2,0.536002076788576,0.791679037518152,0.774425686025425
"129",35.4,0.535966525024068,0.791596883452691,0.774635752694826
"130",35.6,0.536012355590133,0.791604402765816,0.774701197511571
"131",35.8,0.536012355590133,0.791604402765816,0.774701197511571
"132",36,0.53588278550602,0.791524880753833,0.774623373540789
"133",36.2,0.53588278550602,0.791524880753833,0.774623373540789
"134",36.4,0.535726058401436,0.791265188470303,0.774833720291766
"135",36.6,0.535411104681714,0.790987152727145,0.77479362355112
"136",36.8,0.535411104681714,0.790987152727145,0.77479362355112
"137",37,0.535411104681714,0.790987152727145,0.77479362355112
"138",37.2,0.535292329811342,0.790913399428119,0.774721380170675
"139",37.4,0.535292329811342,0.790913399428119,0.774721380170675
