"","Threshold","R.2","In.Sample.Accuracy","Full.Sample.Accuracy"
"66",22.8,0.416802577868892,0.709009198708002,0.652665698264972
"67",23,0.415855931769223,0.707433612842671,0.653579867144689
"68",23.2,0.416334596713811,0.707248573915329,0.654277296005436
"69",23.4,0.416691340093648,0.707202359821473,0.654668705671024
"70",23.6,0.418066983649329,0.706766392015657,0.656579228708134
"71",23.8,0.418066983649329,0.706766392015657,0.656579228708134
"72",24,0.423550450812164,0.706305861614431,0.663233730626484
"73",24.2,0.423550450812164,0.706305861614431,0.663233730626484
"74",24.4,0.424406311535423,0.706240923743777,0.66423259594674
"75",24.6,0.424406311535423,0.706240923743777,0.66423259594674
"76",24.8,0.424406311535423,0.706240923743777,0.66423259594674
"77",25,0.424475059861095,0.706254873459647,0.664293891550824
"78",25.2,0.424475059861095,0.706254873459647,0.664293891550824
"79",25.4,0.424475059861095,0.706254873459647,0.664293891550824
"80",25.6,0.424475059861095,0.706254873459647,0.664293891550824
"81",25.8,0.424475059861095,0.706254873459647,0.664293891550824
"82",26,0.424475059861095,0.706254873459647,0.664293891550824
"83",26.2,0.424169629390643,0.70599414705807,0.664289445055867
"84",26.4,0.42423557804905,0.70600702987125,0.664349725584849
"85",26.6,0.431447761053404,0.706138527529427,0.672854644683394
"86",26.8,0.431128766538789,0.705927323195015,0.672749702070775
"87",27,0.430987809969103,0.705676833901474,0.672992347529093
"88",27.2,0.433179995791327,0.705414350539082,0.676447130960329
"89",27.4,0.433179995791327,0.705414350539082,0.676447130960329
"90",27.6,0.433108176892414,0.70524806350352,0.676576314127797
"91",27.8,0.433842210260258,0.705167662363496,0.677797921580083
"92",28,0.433690042124461,0.705068376908367,0.677750584406051
"93",28.2,0.433538603461895,0.704967917396439,0.677702105038746
"94",28.4,0.433492739475623,0.704916896442995,0.677701141778142
"95",28.6,0.434572066597617,0.704806199812728,0.679565868646174
"96",28.8,0.435363998698647,0.704488065264041,0.681277442104251
"97",29,0.43637862128915,0.704563333649507,0.682695917768844
"98",29.2,0.436090481666763,0.704304879688414,0.682733741149526
"99",29.4,0.435083846917396,0.703645908799777,0.682622927349961
"100",29.6,0.435083846917396,0.703645908799777,0.682622927349961
"101",29.8,0.435083846917396,0.703645908799777,0.682622927349961
"102",30,0.435083846917396,0.703645908799777,0.682622927349961
"103",30.2,0.435039600000547,0.703612839876184,0.68263884185259
"104",30.4,0.435039600000547,0.703612839876184,0.68263884185259
"105",30.6,0.435097582543713,0.703602846642807,0.682773130719002
"106",30.8,0.433356441057168,0.702335198658138,0.68259699252941
"107",31,0.433141807212199,0.702178393425034,0.682492491672122
"108",31.2,0.432717733124403,0.701937496045674,0.682258347964175
"109",31.4,0.432717733124403,0.701937496045674,0.682258347964175
"110",31.6,0.432300686063434,0.701339250260916,0.682825042221969
"111",31.8,0.431699582571113,0.70079294683791,0.683153615502086
"112",32,0.431461107415843,0.70065480664826,0.683018952374507
"113",32.2,0.431461107415843,0.70065480664826,0.683018952374507
"114",32.4,0.431461107415843,0.70065480664826,0.683018952374507
"115",32.6,0.431312790551671,0.700562952864288,0.683024985353974
"116",32.8,0.431358216107986,0.700547926230197,0.68315369395545
"117",33,0.431332177132882,0.700449655557606,0.683296761536789
"118",33.2,0.431332177132882,0.700449655557606,0.683296761536789
"119",33.4,0.429809783159782,0.69945642830975,0.683138959109072
"120",33.6,0.429742830585043,0.699376562757585,0.683156369624053
"121",33.8,0.429890325987973,0.699335319151529,0.683497711650963
"122",34,0.42993139739516,0.699245416062992,0.683743727098431
"123",34.2,0.42993139739516,0.699245416062992,0.683743727098431
"124",34.4,0.429695450416336,0.699089996719271,0.683639440175134
"125",34.6,0.429267801573517,0.698576205385702,0.684137693091577
"126",34.8,0.428712891260752,0.69823322444675,0.683944686429422
"127",35,0.428712891260752,0.69823322444675,0.683944686429422
"128",35.2,0.428615088737284,0.698130230960269,0.683986664889655
"129",35.4,0.428084084876532,0.697829099339171,0.683929638424639
"130",35.6,0.428112562133884,0.697829363470181,0.68397749820621
"131",35.8,0.428112562133884,0.697829363470181,0.68397749820621
"132",36,0.427875435318789,0.697716913370592,0.683867280233427
"133",36.2,0.427875435318789,0.697716913370592,0.683867280233427
"134",36.4,0.427679606891498,0.697490508084002,0.684025991454549
"135",36.6,0.427439294980564,0.697294264679374,0.684023794021424
"136",36.8,0.427439294980564,0.697294264679374,0.684023794021424
"137",37,0.427439294980564,0.697294264679374,0.684023794021424
"138",37.2,0.42738417874699,0.697259855694923,0.683990039887359
"139",37.4,0.42738417874699,0.697259855694923,0.683990039887359
"140",37.6,0.426899659167972,0.696948333847552,0.683779528358072
"141",37.8,0.426714241323489,0.696828943409426,0.683709926466656
"142",38,0.426663398830708,0.696797968445776,0.683679534660575
"143",38.2,0.426580924085393,0.696741460862197,0.683671617633199
"144",38.4,0.426450609146048,0.696656046545675,0.683635326439705
"145",38.6,0.426450609146048,0.696656046545675,0.683635326439705
"146",38.8,0.426450609146048,0.696656046545675,0.683635326439705
"147",39,0.426184355328049,0.696489686129388,0.683519584880184
"148",39.2,0.426184355328049,0.696489686129388,0.683519584880184
"149",39.4,0.425813527455296,0.696140632532675,0.683651888579326
"150",39.6,0.425213388102034,0.695696669200376,0.683500622543862
"151",39.8,0.425080672561347,0.69561872375536,0.683424043536729
"152",40,0.424793308972623,0.695454547623708,0.683310184445558
"153",40.2,0.424517933577098,0.695280347815191,0.683233880670235
"154",40.4,0.424437121060555,0.695243621752331,0.683197790925244
"155",40.6,0.424437121060555,0.695243621752331,0.683197790925244
"156",40.8,0.423148122938278,0.694559370936487,0.68299917403959
"157",41,0.422929417739354,0.694464006499821,0.682905396841843
"158",41.2,0.422929417739354,0.694464006499821,0.682905396841843
"159",41.4,0.422929417739354,0.694464006499821,0.682905396841843
"160",41.6,0.422638625184202,0.694245605853069,0.682880057053292
"161",41.8,0.421867006585673,0.693860382018768,0.682737790628972
"162",42,0.421867006585673,0.693860382018768,0.682737790628972
"163",42.2,0.421867006585673,0.693860382018768,0.682737790628972
"164",42.4,0.421785777101712,0.69378960151215,0.682762795430817
"165",42.6,0.421691361272443,0.693747994096738,0.682721849306524
"166",42.8,0.421691361272443,0.693747994096738,0.682721849306524
"167",43,0.421691361272443,0.693747994096738,0.682721849306524
"168",43.2,0.421691361272443,0.693747994096738,0.682721849306524
"169",43.4,0.421635903288829,0.6936831927611,0.68275271407571
"170",43.6,0.421635903288829,0.6936831927611,0.68275271407571
"171",43.8,0.42131546111382,0.693483100067744,0.682744992038045
"172",44,0.421200296426075,0.693447339665584,0.682709785361076
"173",44.2,0.421099487873975,0.693399903017426,0.682710382002287
"174",44.4,0.420619635359117,0.693002001021226,0.682791330337694
"175",44.6,0.420328175405747,0.692795899951374,0.682777296214015
"176",44.8,0.420255222248609,0.692740860919021,0.682770306918072
"177",45,0.420066386734142,0.692683118392132,0.682713395473937
"178",45.2,0.420066386734142,0.692683118392132,0.682713395473937
"179",45.4,0.419744101512745,0.692463089888691,0.682685473271573
"180",45.6,0.419667263969352,0.692432973228115,0.682655781859888
"181",45.8,0.419593340598037,0.692384600534048,0.682655321699804
"182",46,0.419593340598037,0.692384600534048,0.682655321699804
"183",46.2,0.419300518207309,0.692246363946965,0.682566247670762
"184",46.4,0.419300518207309,0.692246363946965,0.682566247670762
"185",46.6,0.418692049091029,0.691926120366147,0.682486473430729
"186",46.8,0.418669705233956,0.691916122642723,0.682476612101895
"187",47,0.418669705233956,0.691916122642723,0.682476612101895
"188",47.2,0.418472430917258,0.691787611379742,0.682444231635322
"189",47.4,0.418288816425306,0.691691721251522,0.682396818858169
"190",47.6,0.418288816425306,0.691691721251522,0.682396818858169
"191",47.8,0.418288816425306,0.691691721251522,0.682396818858169
"192",48,0.418008725755248,0.691557930857527,0.682311999449063
"193",48.2,0.417849548505153,0.691397836572399,0.682342694374452
"194",48.4,0.417693132589415,0.69133912823196,0.682284754929058
"195",48.6,0.417241345003892,0.691135243444625,0.682224973252876
"196",48.8,0.417241345003892,0.691135243444625,0.682224973252876
"197",49,0.41696802062512,0.691067137645218,0.682157745488673
"198",49.2,0.416913508212401,0.691056141661345,0.682146891267485
"199",49.4,0.416913508212401,0.691056141661345,0.682146891267485
"200",49.6,0.416494889818256,0.690770472946504,0.682100502481145
"201",49.8,0.416494889818256,0.690770472946504,0.682100502481145
"202",50,0.416265306831046,0.69071702054283,0.682047720967122
"203",50.2,0.415821264844916,0.69054959557729,0.681976606055116
"204",50.4,0.415821264844916,0.69054959557729,0.681976606055116
"205",50.6,0.415733361840001,0.690489949323767,0.681964800563357
"206",50.8,0.415584067278122,0.690446144889926,0.681921536961886
"207",51,0.415584067278122,0.690446144889926,0.681921536961886
"208",51.2,0.415035942605981,0.690237603536522,0.681809736481062
"209",51.4,0.414589308799739,0.689948172600161,0.681759156090445
"210",51.6,0.413942528422914,0.689585105810445,0.681682629836629
"211",51.8,0.413942528422914,0.689585105810445,0.681682629836629
"212",52,0.413915973999934,0.689576793222558,0.681674412508957
"213",52.2,0.413889311073998,0.689576179789182,0.681673806105377
"214",52.4,0.412966078708957,0.689047448012016,0.681574150315296
"215",52.6,0.41287173193592,0.688985578371247,0.681559949354694
"216",52.8,0.412846072624245,0.68898132599695,0.681555742810898
"217",53,0.412609572973776,0.688893909942659,0.681516260293205
"218",53.2,0.412609572973776,0.688893909942659,0.681516260293205
"219",53.4,0.412597369076914,0.688890330156396,0.681512718844352
"220",53.6,0.412488069000657,0.688823220518015,0.681493314487946
"221",53.8,0.412354010158034,0.688748763624448,0.681466631403316
"222",54,0.412262667544831,0.68873632267913,0.68145432199596
"223",54.2,0.412262667544831,0.68873632267913,0.68145432199596
"224",54.4,0.411926972422992,0.688538969401228,0.681399956894476
"225",54.6,0.411769136337368,0.688522992860577,0.681384146004178
"226",54.8,0.411671788811138,0.688523216775155,0.681384367597132
"227",55,0.411484263346892,0.688439777570551,0.681348753940732
"228",55.2,0.411077093335219,0.688303740954342,0.681308020804124
"229",55.4,0.410743415158373,0.688151436904233,0.681251146234048
"230",55.6,0.410733879791745,0.688149203992995,0.681248935712847
"231",55.8,0.410586180983655,0.68807770046042,0.681225084889668
"232",56,0.410567542474999,0.688076010110171,0.681223411373739
"233",56.2,0.410225316502901,0.687930552945817,0.681173254199283
"234",56.4,0.408638355174185,0.687036184320057,0.680896911458807
"235",56.6,0.408423651767423,0.68697543731643,0.680883567817717
"236",56.8,0.408423651767423,0.68697543731643,0.680883567817717
"237",57,0.408405419711765,0.686971352073633,0.680879518801493
"238",57.2,0.408257327941349,0.686902349935608,0.680857984100567
"239",57.4,0.408248583732295,0.686900501817009,0.680856152244404
"240",57.6,0.408178790828336,0.686901808506449,0.68085744743569
"241",57.8,0.408178790828336,0.686901808506449,0.68085744743569
"242",58,0.408178790828336,0.686901808506449,0.68085744743569
"243",58.2,0.408178790828336,0.686901808506449,0.68085744743569
"244",58.4,0.408012326805902,0.686825517269694,0.680828677828322
"245",58.6,0.408004462288905,0.686824052744161,0.680827226089915
"246",58.8,0.408004462288905,0.686824052744161,0.680827226089915
"247",59,0.408004462288905,0.686824052744161,0.680827226089915
"248",59.2,0.407989547489203,0.686821526854492,0.680824722254398
"249",59.4,0.407946891705257,0.686816884446962,0.680820120380849
"250",59.6,0.407685638570608,0.686734166522291,0.680784968763196
"251",59.8,0.407657106565304,0.686733980670339,0.680784784521285
"252",60,0.407657106565304,0.686733980670339,0.680784784521285
"253",60.2,0.40750758318874,0.686657488048547,0.680755793403655
"254",60.4,0.407480904707733,0.686657695596277,0.68075599916755
"255",60.6,0.407222006729469,0.686635566459261,0.680734060226392
"256",60.8,0.406764273426242,0.686413412688407,0.680654282418238
"257",61,0.406637008034779,0.686336990705488,0.680625318613669
"258",61.2,0.406624686972831,0.686335327489669,0.680623669239073
"259",61.4,0.406606674841896,0.68633498553897,0.680623330134075
"260",61.6,0.406530749018681,0.686332945093122,0.680621306668746
"261",61.8,0.406530749018681,0.686332945093122,0.680621306668746
"262",62,0.406380142776557,0.686256240713486,0.680592052096411
"263",62.2,0.406358310444368,0.686255775104465,0.680591590330411
"264",62.4,0.40634161435232,0.686257663686515,0.680593463324573
"265",62.6,0.406298492350895,0.686260285619172,0.680596063616449
"266",62.8,0.406277745525113,0.686263259006538,0.680599012462214
"267",63,0.40562292511223,0.685950302751804,0.680475801699828
"268",63.2,0.405431194937584,0.685867706672667,0.680440649784943
"269",63.4,0.405431194937584,0.685867706672667,0.680440649784943
"270",63.6,0.405386636038329,0.685869053041429,0.68044198550031
"271",63.8,0.405381766368117,0.685868671413055,0.680441606891641
"272",64,0.405007786779667,0.685712380082048,0.680380101000919
"273",64.2,0.404998269997485,0.685711700907773,0.680379427108081
"274",64.4,0.404984118881436,0.685710786203736,0.680378519517022
