Campus,Dist.0,Dist.1,Dist.2,Dist.3,Dist.4,Dist.5,Dist.6,Segment
5,2.628072,24.13691,20.75644,18.84612,13.75758,2.247083,1.034087,4
5,2.628072,24.13691,20.75644,18.84612,13.75758,2.247083,1.034087,2
5,2.628072,24.13691,20.75644,18.84612,13.75758,2.247083,1.034087,2
3,2.628072,24.13691,20.75644,18.84612,13.75758,2.247083,1.034087,2
3,2.628072,24.13691,20.75644,18.84612,13.75758,2.247083,1.034087,3
3,2.628072,24.13691,20.75644,18.84612,13.75758,2.247083,1.034087,2
3,2.628072,24.13691,20.75644,18.84612,13.75758,2.247083,1.034087,2
0,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,3
0,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,5
1,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,5
0,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,5
0,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,5
0,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,1
0,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,1
0,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,4
5,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,5
5,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,2
5,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,0
3,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,5
3,4.204054,19.35838,23.15456,19.29854,8.797489,3.528627,5.189723,4
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,5
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,5
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,5
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,5
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
1,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,1
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,5
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,1
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,5
0,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,5
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,5
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,0
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,5
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
5,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
3,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,3
3,3.41576,22.38806,22.45262,19.67251,12.04231,1.52949,2.170648,2
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,3
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
0,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
6,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
5,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
5,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
5,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
5,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
5,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
5,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,3
5,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,1
3,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
3,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
3,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,5
3,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
3,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,2
3,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,1
3,4.195364,25.11696,17.37438,14.07244,11.87005,5.711904,5.507592,1
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,2
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,3
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,3
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
0,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
5,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,2
5,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,0
5,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
3,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,5
3,2.712495,25.59464,17.52029,16.33827,14.30551,4.206942,3.370498,2
5,2.881105,23.49419,21.70913,19.43935,13.18557,1.753079,1.600099,2
5,2.881105,23.49419,21.70913,19.43935,13.18557,1.753079,1.600099,2
0,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,3
0,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,2
0,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,5
0,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,5
0,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,5
0,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,1
0,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,5
0,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,5
0,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,5
6,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,2
3,3.645674,25.42264,17.64484,14.75731,12.42142,5.334447,4.844387,2
0,4.257021,19.33252,23.20753,19.35151,9.238995,3.581594,5.12181,4
0,4.257021,19.33252,23.20753,19.35151,9.238995,3.581594,5.12181,3
0,4.257021,19.33252,23.20753,19.35151,9.238995,3.581594,5.12181,0
0,4.257021,19.33252,23.20753,19.35151,9.238995,3.581594,5.12181,5
0,4.257021,19.33252,23.20753,19.35151,9.238995,3.581594,5.12181,5
5,4.257021,19.33252,23.20753,19.35151,9.238995,3.581594,5.12181,6
4,4.257021,19.33252,23.20753,19.35151,9.238995,3.581594,5.12181,2
3,4.257021,19.33252,23.20753,19.35151,9.238995,3.581594,5.12181,5
0,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,5
0,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,5
0,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,3
0,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,5
0,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,2
0,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,3
0,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,5
0,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,2
5,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,2
5,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,5
5,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,1
5,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,6
5,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,5
3,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,1
3,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,2
4,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,6
3,2.662761,23.98372,21.2465,19.221,13.6751,2.242612,1.238272,2
0,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,1
0,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,2
1,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,1
0,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,1
0,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,5
0,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,6
0,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,5
0,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,5
0,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,0
0,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,1
6,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,1
6,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,6
5,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,1
5,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,5
5,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,2
4,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,1
3,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,5
3,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,5
3,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,0
3,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,5
4,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,1
4,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,3
3,7.12026,19.01731,23.76046,14.1953,5.732956,6.553092,8.193741,2
0,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,4
0,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
0,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,5
1,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,3
0,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,6
0,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,5
0,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
0,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
0,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,5
6,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,1
6,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,0
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,0
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,5
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,5
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,2
5,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,1
3,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,1
3,3.771376,21.35868,22.96857,19.86839,11.71433,1.93985,2.978937,5
5,2.945321,23.34351,21.89258,19.50356,13.33925,1.906757,1.739726,1
0,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,2
0,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,5
0,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,5
0,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,5
0,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,5
0,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,5
0,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,5
6,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,6
6,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,5
5,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,5
5,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,2
5,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,1
5,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,1
5,2.501101,24.87321,20.12019,18.61355,14.46334,2.95284,1.273913,2
0,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,2
0,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,1
2,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,5
0,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,1
0,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,5
0,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,5
5,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,1
5,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,2
5,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,1
3,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,5
3,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,2
4,6.257768,22.80378,19.93749,11.64141,8.869497,7.774308,7.569996,1
1,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,2
0,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,5
0,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,6
0,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,2
0,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,5
0,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,6
0,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,2
0,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,1
0,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,4
6,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,5
6,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,4
6,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,3
5,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,2
3,3.300822,23.18669,22.13946,19.71801,12.87608,1.617559,2.03043,5
1,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,1
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
1,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,6
0,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
6,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
6,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
6,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
5,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
5,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,1
5,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,0
5,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,1
5,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,5
5,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,0
3,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
3,2.707659,25.8911,18.17642,17.07363,14.67697,3.836733,2.540405,2
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
1,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,2
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,6
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,2
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,2
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,0
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,3
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,2
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,1
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,3
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
0,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
6,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,1
6,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
5,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,0
3,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
3,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
3,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
3,3.337708,25.65119,17.45803,15.28213,13.54461,5.272642,4.436198,5
0,6.574628,21.87361,22.6448,12.04215,6.627048,7.399796,7.84848,1
0,6.574628,21.87361,22.6448,12.04215,6.627048,7.399796,7.84848,2
0,6.574628,21.87361,22.6448,12.04215,6.627048,7.399796,7.84848,1
4,6.574628,21.87361,22.6448,12.04215,6.627048,7.399796,7.84848,1
3,6.574628,21.87361,22.6448,12.04215,6.627048,7.399796,7.84848,2
4,6.574628,21.87361,22.6448,12.04215,6.627048,7.399796,7.84848,5
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,5
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,5
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,5
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,5
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,5
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,4
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,2
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,5
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,2
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,5
0,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,1
5,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,2
5,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,1
3,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,2
3,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,1
3,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,5
3,5.958375,23.5882,18.79345,11.69102,10.33178,7.474915,7.270603,5
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,3
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,3
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,1
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,2
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,4
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,1
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
0,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
6,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
5,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,1
5,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,2
5,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,1
3,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
3,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,1
3,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,2
3,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
3,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
3,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,2
3,4.945424,25.20269,17.45568,13.11834,11.94627,6.461964,6.257652,5
1,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,5
0,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,5
0,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,2
0,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,5
0,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,5
0,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,1
0,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,5
6,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,4
6,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,1
6,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,2
5,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,0
5,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,1
5,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,0
3,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,1
3,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,2
3,4.771492,18.93121,23.722,19.86598,8.449087,4.096065,5.757161,1
0,3.157046,23.75167,21.76302,19.71529,13.44106,2.008564,1.87604,5
0,3.157046,23.75167,21.76302,19.71529,13.44106,2.008564,1.87604,5
0,3.157046,23.75167,21.76302,19.71529,13.44106,2.008564,1.87604,2
5,3.157046,23.75167,21.76302,19.71529,13.44106,2.008564,1.87604,2
5,3.157046,23.75167,21.76302,19.71529,13.44106,2.008564,1.87604,2
